Source_Month,Distributor,Dist_Monthly_Total,Chain,Chain_Monthly_Total,Chain_TOT_Pct,Brand,Brand_Monthly_Total,Brand_TOT_Pct,EAN,Article,NSV_Value,NSV_Lakh
2026-04,VA,7825180.04,National Mart,222342.75999999998,6.82,Mamaearth,222342.75999999998,6.82,,ME BhringAmla Shampoo 250 ml,15160.099999999999,0.15
2026-04,VA,7825180.04,National Mart,222342.75999999998,5.15,Mamaearth,222342.75999999998,5.15,,ME Charcoal Face Scrub 100 gm,11445.74,0.11
2026-04,VA,7825180.04,National Mart,222342.75999999998,4.76,Mamaearth,222342.75999999998,4.76,,ME Onion Hair Oil 150ml,10593.34,0.11
2026-04,VA,7825180.04,National Mart,222342.75999999998,16.57,Mamaearth,222342.75999999998,16.57,,ME Onion Shampoo 250 ml,36844.799999999996,0.37
2026-04,VA,7825180.04,National Mart,222342.75999999998,26.0,Mamaearth,222342.75999999998,26.0,,ME Onion Shampoo 400 ml,57818.31999999999,0.58
2026-04,VA,7825180.04,National Mart,222342.75999999998,3.52,Mamaearth,222342.75999999998,3.52,,ME Rice Bamboo Sheet Mask,7835.82,0.08
2026-04,VA,7825180.04,National Mart,222342.75999999998,3.18,Mamaearth,222342.75999999998,3.18,,"ME Tea Tree Facewash, 250 ml",7081.330000000001,0.07
2026-04,VA,7825180.04,National Mart,222342.75999999998,1.42,Mamaearth,222342.75999999998,1.42,,ME Ubtan Facial Kit,3161.62,0.03
2026-04,VA,7825180.04,National Mart,222342.75999999998,6.3,Mamaearth,222342.75999999998,6.3,,ME Ubtan Moisturizing Body Lotion 400 ml,14018.16,0.14
2026-04,VA,7825180.04,National Mart,222342.75999999998,12.64,Mamaearth,222342.75999999998,12.64,,ME Vit C Face Wash 100 ml 285,28101.210000000003,0.28
2026-04,VA,7825180.04,National Mart,222342.75999999998,5.82,Mamaearth,222342.75999999998,5.82,,ME Vitamin C Daily Glow Body Lotion 400,12939.84,0.13
2026-04,VA,7825180.04,National Mart,222342.75999999998,7.09,Mamaearth,222342.75999999998,7.09,,ME Vitamin C Face Wash 250 ml 599,15761.670000000002,0.16
2026-04,VA,7825180.04,National Mart,222342.75999999998,0.71,Mamaearth,222342.75999999998,0.71,,ME Vitamin C Facial Kit,1580.81,0.02
2026-04,VA,7825180.04,Ratnadeep,303423.45,4.36,Mamaearth,303423.45,4.36,,ME 100% Berry Blast Toothpaste 50gm,13237.02,0.13
2026-04,VA,7825180.04,Ratnadeep,303423.45,5.76,Mamaearth,303423.45,5.76,,ME BhringAmla Shampoo 250 ml,17462.899999999998,0.17
2026-04,VA,7825180.04,Ratnadeep,303423.45,1.36,Mamaearth,303423.45,1.36,,"ME Body Wash for babies,200 ml",4114.8,0.04
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.34,Mamaearth,303423.45,0.34,,ME Bye Bye Blemishes Face Cream 30ml,1037.8,0.01
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.15,Mamaearth,303423.45,2.15,,ME Charcoal Face Scrub 100 gm,6536.5,0.07
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.3,Mamaearth,303423.45,2.3,,ME Charcoal Facewash 100 ml,6964.459999999999,0.07
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.98,Mamaearth,303423.45,0.98,,ME Earth Onion Hair Mask 200 ML,2969.64,0.03
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.34,Mamaearth,303423.45,2.34,,"ME Gentle Cleansing Shampoo, 200ml",7114.12,0.07
2026-04,VA,7825180.04,Ratnadeep,303423.45,3.48,Mamaearth,303423.45,3.48,,ME HydraGel Indian Sunscreen 50gm,10549.92,0.11
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.59,Mamaearth,303423.45,0.59,,ME moisturizing daily lotion 200 ml,1783.0800000000002,0.02
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.66,Mamaearth,303423.45,2.66,,"ME Moisturizing Soap for babies, 2*75gm",8071.789999999999,0.08
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.27,Mamaearth,303423.45,0.27,,"ME Nourishing Hair Oil for babies, 100ml",823.3499999999999,0.01
2026-04,VA,7825180.04,Ratnadeep,303423.45,4.82,Mamaearth,303423.45,4.82,,ME Onion Conditioner 250ml,14611.0,0.15
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.88,Mamaearth,303423.45,2.88,,ME Onion Hair Oil 150ml,8751.02,0.09
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.01,Mamaearth,303423.45,2.01,,ME Onion Hair Serum 100 ml,6093.9,0.06
2026-04,VA,7825180.04,Ratnadeep,303423.45,10.75,Mamaearth,303423.45,10.75,,ME Onion Shampoo 250 ml,32623.0,0.33
2026-04,VA,7825180.04,Ratnadeep,303423.45,9.24,Mamaearth,303423.45,9.24,,ME Onion Shampoo 400 ml,28045.750000000004,0.28
2026-04,VA,7825180.04,Ratnadeep,303423.45,9.42,Mamaearth,303423.45,9.42,,ME Rice Face Wash 100 ml 285,28572.18,0.29
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.33,Mamaearth,303423.45,0.33,,ME Skin Illuminate Face Serum 30 gm,989.8799999999999,0.01
2026-04,VA,7825180.04,Ratnadeep,303423.45,1.42,Mamaearth,303423.45,1.42,,ME Tea Tree Facewash 100 ml,4297.219999999999,0.04
2026-04,VA,7825180.04,Ratnadeep,303423.45,1.35,Mamaearth,303423.45,1.35,,ME Tea Tree Facewash 100 ml 285,4081.7400000000007,0.04
2026-04,VA,7825180.04,Ratnadeep,303423.45,2.91,Mamaearth,303423.45,2.91,,ME Tea tree shampoo 250 ml,8827.4,0.09
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.07,Mamaearth,303423.45,0.07,,ME Ubtan Face Mask 100ml,219.79,0.0
2026-04,VA,7825180.04,Ratnadeep,303423.45,7.29,Mamaearth,303423.45,7.29,,ME Ubtan Face Scrub 100 gm,22108.75,0.22
2026-04,VA,7825180.04,Ratnadeep,303423.45,6.98,Mamaearth,303423.45,6.98,,ME Ubtan Face Wash for Tan Removal 100ml 285,21193.649999999998,0.21
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.72,Mamaearth,303423.45,0.72,,ME Ubtan Facial Kit,2197.9,0.02
2026-04,VA,7825180.04,Ratnadeep,303423.45,3.99,Mamaearth,303423.45,3.99,,ME Ubtan Moisturizing Body Lotion 400 ml,12094.28,0.12
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.65,Mamaearth,303423.45,0.65,,ME Ultra Light Sunscreen 80 ml,1978.11,0.02
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.65,Mamaearth,303423.45,0.65,,ME Vit C Face Cream 50 gm,1979.7599999999998,0.02
2026-04,VA,7825180.04,Ratnadeep,303423.45,6.0,Mamaearth,303423.45,6.0,,ME Vit C Face Wash 100 ml 285,18210.84,0.18
2026-04,VA,7825180.04,Ratnadeep,303423.45,1.72,Mamaearth,303423.45,1.72,,ME Vitamin C Daily Glow Body Lotion 400,5222.53,0.05
2026-04,VA,7825180.04,Ratnadeep,303423.45,0.22,Mamaearth,303423.45,0.22,,ME Vitamin C Face Toner 200 ml,659.37,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.73,Aqualogica,2200.4745762711864,35.67,'8904417306514,Aqualogica Detan+ Smoothie Face Wash,784.9830508474577,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.31,Aqualogica,2200.4745762711864,64.33,'8906087779407,Aqualogica Radiance+ Dewy Sunscreen,1415.491525423729,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.69,MamaEarth,73967.6413236481,2.47,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,1826.440677966102,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,7.61,MamaEarth,73967.6413236481,11.11,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,8219.42857142857,0.08
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.57,MamaEarth,73967.6413236481,0.84,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,618.2285714285714,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.58,MamaEarth,73967.6413236481,0.85,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,628.9322033898305,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.16,MamaEarth,73967.6413236481,1.7,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,1257.864406779661,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.16,MamaEarth,73967.6413236481,1.7,'8904417311440,MamaEarth Ultra Light Indian Sunscreen 50 g,1257.864406779661,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.62,MamaEarth,73967.6413236481,3.83,'8904417311501,MamaEarth Vitamin C Daily Glow Sunscreen 80 g,2832.559322033898,0.03
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.69,MamaEarth,73967.6413236481,1.01,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,748.728813559322,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.9,MamaEarth,73967.6413236481,1.31,'8904417311570,MAMAEARTH VITAMIN C LOTION SOAP PACK OF 4,971.4285714285713,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.9,MamaEarth,73967.6413236481,1.31,'8904417311587,MAMAEARTH UBTAN LOTION SOAP PACK OF 4,971.4285714285713,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.69,MamaEarth,73967.6413236481,2.47,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,1826.440677966102,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.58,MamaEarth,73967.6413236481,0.85,'8904417312867,MamaEarth Beetroot Hydraful Sunscreen 50g,628.9322033898305,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.31,MamaEarth,73967.6413236481,1.91,'8904417313420,MamaEarth Rice Water Dewy Sunscreen 50 g,1415.491525423729,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,3.38,MamaEarth,73967.6413236481,4.94,'8904417314298,MamaEarth Rice Face Wash 150ml,3652.881355932204,0.04
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,7.61,MamaEarth,73967.6413236481,11.11,'8904417315073,MamaEarth Rosemary Anti-Hairfall Shampoo 600ml,8219.42857142857,0.08
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.04,MamaEarth,73967.6413236481,2.98,'8904417316896,MamaEarth Rice Water Dewy Sunscreen 80 g,2203.6271186440677,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.12,MamaEarth,73967.6413236481,3.09,'8904417317183,MamaEarth Ubtan Moisturizing Body Lotion 400ml,2289.0508474576277,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.12,MamaEarth,73967.6413236481,3.09,'8904417317244,MamaEarth Rice Water Hydrating Body Lotion 400ml,2289.0508474576277,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.26,MamaEarth,73967.6413236481,3.29,'8904417317596,MamaEarth Rice Water Moisturizing Body Wash 500ml,2436.6101694915255,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.55,MamaEarth,73967.6413236481,2.26,'8904417318074,MamaEarth Beetroot Hydraful Moisturizing Cream 200 gm,1674.9152542372883,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.52,MamaEarth,73967.6413236481,0.75,'8904417318081,MAMAEARTH VIT C DAILY GLOW MOISTURIZING CREAM,558.3050847457628,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.69,MamaEarth,73967.6413236481,2.47,'8904417318746,MamaEarth Multani Mitti Oil Balance Face Wash 150ml,1826.440677966102,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.18,MamaEarth,73967.6413236481,1.73,'8904417319200,MamaEarth Tea Tree Oil Control Face Wash 150ml,1278.3050847457628,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.94,MamaEarth,73967.6413236481,1.37,'8904417319873,MamaEarth Beetroot Light Gel Moisturizer 200 g,1014.9152542372883,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.94,MamaEarth,73967.6413236481,1.37,'8904417319880,MamaEarth Vitamin C DG Gel Moisturizer 200 g,1014.9152542372883,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.94,MamaEarth,73967.6413236481,1.37,'8904417320510,MamaEarth Ubtan Detan Face Pack 200 g,1014.9152542372883,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.94,MamaEarth,73967.6413236481,1.37,'8904417320527,MamaEarth Multani Oil Balance Face Pack 200 g,1014.9152542372883,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,4.51,MamaEarth,73967.6413236481,6.59,'8904417322774,MamaEarth Rice Dewy Bright Face Wash 200ml,4873.220338983051,0.05
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.26,MamaEarth,73967.6413236481,3.29,'8904417322798,MamaEarth Ubtan Natural Glow Face Wash 200ml,2436.6101694915255,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.63,MamaEarth,73967.6413236481,2.39,'8906087770022,Baby Gentle Cleansing Shampoo 200 ml,1764.342857142857,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.45,MamaEarth,73967.6413236481,2.12,'8906087770046,Baby Wash 200 ml,1569.9661016949153,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.22,MamaEarth,73967.6413236481,0.32,'8906087770527,Baby Toothpaste,233.82857142857142,0.0
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.69,MamaEarth,73967.6413236481,1.01,'8906087770657,Mamaearth Charcoal Natural Face Wash 100 ml,748.728813559322,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.83,MamaEarth,73967.6413236481,1.21,'8906087770671,Mamaearth Ubtan Natural Face Wash 100 ml,898.4745762711865,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.75,MamaEarth,73967.6413236481,2.55,'8906087771333,Mama Earth Ultra Light Indian Sunscreen SPF 50 80ml,1888.372881355932,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.95,MamaEarth,73967.6413236481,1.39,'8906087771807,Mamaearth Onion Hair Fall Shampoo for Hair Growth 250ml,1030.3809523809525,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.16,MamaEarth,73967.6413236481,1.7,'8906087771814,Mamaearth Onion Conditioner for Hair Growth 250ml,1257.864406779661,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.92,MamaEarth,73967.6413236481,1.34,'8906087771883,Mama Earth Onion Oil for Hair Regrowth 150ml,989.6380952380949,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.0,MamaEarth,73967.6413236481,0.0,'8906087772279,Mama Earth Skin Illuminate Face Serum 30gm,0.0,0.0
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.42,MamaEarth,73967.6413236481,0.61,'8906087772859,Mamaearth Vitamin C Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.14,MamaEarth,73967.6413236481,1.67,'8906087775089,MAMAEARTH RICE WATER SHAMPOO 250 ML,1236.4571428571428,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.83,MamaEarth,73967.6413236481,1.21,'8906087779032,MamaEarth Rice Face Wash 100ml,898.4745762711865,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.51,The Derma Co,31865.186440677968,1.73,'8904417302578,TDC 5% Vitamin C Oil Free Moisturizer,550.1186440677966,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.02,The Derma Co,31865.186440677968,3.46,'8904417306231,TDC 1% Hyaluronic Sunscreen Aqua Gel 80gm,1101.8135593220338,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.44,The Derma Co,31865.186440677968,1.48,'8904417306248,TDC 1% Kojic Acid Daily Face Wash,471.3050847457627,0.0
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.73,The Derma Co,31865.186440677968,2.46,'8904417306576,TDC Sali-Cinamide Anti-Acne Face Wash,784.9830508474577,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,3.38,The Derma Co,31865.186440677968,11.46,'8904417314755,TDC 1% Kojic Acid Face Wash,3652.881355932204,0.04
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,5.07,The Derma Co,31865.186440677968,17.2,'8904417315141,TDC 2% Sali-Cinamide Anti-Acne Face Wash,5479.322033898306,0.05
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.75,The Derma Co,31865.186440677968,5.93,'8906087772040,TDC 10% Niacinamide Serum 30ml,1888.372881355932,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.62,The Derma Co,31865.186440677968,8.89,'8906087772057,TDC 20% Vitamin C Serum 20ml,2834.135593220339,0.03
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,0.73,The Derma Co,31865.186440677968,2.47,'8906087772064,TDC 2% Kojic Acid Cream 30gm,786.5593220338984,0.01
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.6,The Derma Co,31865.186440677968,5.43,'8906087773849,TDC 2% Salicylic Acid Serum 30ml,1730.7457627118642,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.04,The Derma Co,31865.186440677968,6.92,'8906087775607,TDC 10% Vitamin C Serum 30ml,2203.6271186440677,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.75,The Derma Co,31865.186440677968,5.92,'8906087775645,TDC 1% Salicylic Acid Gel FW 100ml,1885.2203389830509,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.18,The Derma Co,31865.186440677968,7.41,'8906087775713,TDC 1% Hyaluronic Sunscreen Aqua Gel 50gm,2359.6779661016953,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.62,The Derma Co,31865.186440677968,8.89,'8906087776604,TDC 2% Kojic Acid Face Serum 30ml,2832.559322033898,0.03
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,2.04,The Derma Co,31865.186440677968,6.92,'8906087778363,TDC 1% Tinted Sunscreen Gel 50gm,2203.6271186440677,0.02
2026-05,ABV Enterprises,387752.010330912,Max Bazaar,108033.30234059726,1.02,The Derma Co,31865.186440677968,3.45,'8906087779292,TDC Oil-Free Daily Face Moisturizer,1100.2372881355932,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.51,Aqualogica,54563.548361581925,2.59,'8904417306255,Aqualogica Detan+ Dewy Sunscreen 50gm,1415.491525423729,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.05,Aqualogica,54563.548361581925,0.24,'8904417306514,Aqualogica Detan+ Smoothie Face Wash,130.83050847457628,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.56,Aqualogica,54563.548361581925,2.88,'8906087779377,Aqualogica Radiance+ Face Wash,1569.9661016949153,0.02
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.23,Aqualogica,54563.548361581925,1.2,'8906087779377,Aqualogica Radiance+ Face Wash,654.1525423728814,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.37,Aqualogica,54563.548361581925,1.92,'8906087779377,Aqualogica Radiance+ Face Wash,1046.6440677966102,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,1.58,MamaEarth,2092140.6224365754,0.21,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,4413.898305084746,0.04
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,1.31,MamaEarth,2092140.6224365754,0.17,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,3652.881355932204,0.04
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.37,MamaEarth,2092140.6224365754,0.05,'8904417301762,MAMAEARTH VITAMIN C DAILY GLOW CREAM 80G,1046.6440677966102,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,2.82,MamaEarth,2092140.6224365754,0.38,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,7876.952380952382,0.08
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,2.33,MamaEarth,2092140.6224365754,0.31,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,6507.047619047618,0.07
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,2.94,MamaEarth,2092140.6224365754,0.39,'8904417303537,MAMAEARTH ONION SHAMPOO 600 ML,8219.42857142857,0.08
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.37,MamaEarth,2092140.6224365754,0.05,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,1030.3809523809523,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.29,MamaEarth,2092140.6224365754,0.04,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,824.3047619047619,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.44,MamaEarth,2092140.6224365754,0.06,'8904417305043,MAMAEARTH LEMON ANTI-DANDRUFF SHAMPOO 250 ML,1236.4571428571428,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.45,MamaEarth,2092140.6224365754,0.06,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,1257.864406779661,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.15,MamaEarth,2092140.6224365754,0.02,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,419.2881355932204,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.45,MamaEarth,2092140.6224365754,0.06,'8904417305258,MAMAEARTH VITAMIN C DAILY GLOW SUNSCREEN 50 G,1257.864406779661,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.19,MamaEarth,2092140.6224365754,0.03,'8904417305838,MAMAEARTH VITAMIN C DAILY GLOW FACE SERUM 30 ML,524.3728813559322,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.16,MamaEarth,2092140.6224365754,0.02,'8904417306439,Multani Mitti Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.16,MamaEarth,2092140.6224365754,0.02,'8904417306439,Multani Mitti Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.16,MamaEarth,2092140.6224365754,0.02,'8904417306439,Multani Mitti Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.21,MamaEarth,2092140.6224365754,0.03,'8904417306439,Multani Mitti Face Wash 100ml,598.9830508474577,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.15,MamaEarth,2092140.6224365754,0.02,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,412.15238095238095,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.15,MamaEarth,2092140.6224365754,0.02,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,412.15238095238095,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.29,MamaEarth,2092140.6224365754,0.04,'8904417307740,MamaEarth Rosemary Anti-Hair Fall Shampoo 250ml,824.3047619047619,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.37,MamaEarth,2092140.6224365754,0.05,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,1048.2203389830509,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.6,MamaEarth,2092140.6224365754,0.08,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,1677.1525423728815,0.02
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.15,MamaEarth,2092140.6224365754,0.02,'8904417307757,MamaEarth Rosemary Anti-Hair Fall Conditioner250ml,419.2881355932204,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.35,MamaEarth,2092140.6224365754,0.05,'8904417307764,MamaEarth Rosemary Hair Growth Oil 150ml,989.638095238095,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.35,MamaEarth,2092140.6224365754,0.05,'8904417307764,MamaEarth Rosemary Hair Growth Oil 150ml,989.6380952380949,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,1.12,MamaEarth,2092140.6224365754,0.15,'8904417308129,MamaEarth Baby Milky Soft Head to Toe Wash 400ml,3146.2372881355936,0.03
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.68,MamaEarth,2092140.6224365754,0.09,'8904417311501,MamaEarth Vitamin C Daily Glow Sunscreen 80 g,1888.372881355932,0.02
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.68,MamaEarth,2092140.6224365754,0.09,'8904417311501,MamaEarth Vitamin C Daily Glow Sunscreen 80 g,1888.372881355932,0.02
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.16,MamaEarth,2092140.6224365754,0.02,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.43,MamaEarth,2092140.6224365754,0.06,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,1197.9661016949153,0.01
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.11,MamaEarth,2092140.6224365754,0.01,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,299.49152542372883,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.16,MamaEarth,2092140.6224365754,0.02,'8904417311549,MamaEarth Beetroot Gentle Face Wash 100ml,449.23728813559325,0.0
2026-05,ABV Enterprises,387752.010330912,Rajmandir,279718.70799031475,0.69,MamaEarth,2092140.6224365754,0.09,'8904417311570,MAMAEARTH VITAMIN C LOTION SOAP PACK OF 4,1942.8571428571427,0.02
