col0,Unique,Zone,State,City,SO/ASE Emp Code,SO/ASE Name,Chain Name,Store Type,DC Code,DC Name,Internal Code,Site Code,Site Name,Article,Article_1,EAN,Chain Article Description,Net Weight,Description as per Fountain,Brand,Category,Sub_category,Range,MRP,Sales Qty,MRP Sales Value,NSV,Per pc,With Tax,L,Revised Month,Month,Year,PPT Category,MRP 2,M-Value,MRP In Lac
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S25DERMA307139,S25DERMA307139,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S25DERMA307139,S25DERMA307139,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S25DERMA307139,S25DERMA307139,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S25DERMA307139,S25DERMA307139,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,2.0,598.0,0.003094396610169492,,,0.3894,46174.0,Jun,2026.0,,299.0,598.0,0.00598
,SSL127,North,Delhi,Delhi NCR,,,Shoppers stop ,Non Brand Counter ,,,,127.0,SSL-MGF SAKET,S26DERMA7775690,S26DERMA7775690,8906087775690.0,10% Vitamin C Face Serum 10 ml,10.0,10% Vitamin C Face Serum 10 ml,The Derma Co.,Face,Face Serum,Vitamin C,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S26DERMA7775690,S26DERMA7775690,8906087775690.0,10% Vitamin C Face Serum 10 ml,10.0,10% Vitamin C Face Serum 10 ml,The Derma Co.,Face,Face Serum,Vitamin C,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL330,North,Uttarakhand,Dehradun,,,Shoppers stop ,Non Brand Counter ,,,,330.0,Shopper Stop Ltd Unison Mall D,S26DERMA7775690,S26DERMA7775690,8906087775690.0,10% Vitamin C Face Serum 10 ml,10.0,10% Vitamin C Face Serum 10 ml,The Derma Co.,Face,Face Serum,Vitamin C,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL130,North,Delhi,Delhi NCR,,,Shoppers stop ,Non Brand Counter ,,,,130.0,SSL-GIP NOIDA,S23DERMA776437,S23DERMA776437,8906087776437.0,1% Salicylic Acid Gel Face Wash 30 ML,30.0,1% Salicylic Acid Gel Face Wash 30 ML,The Derma Co.,Face,Face Cleanser,Salicylic Acid,149.0,1.0,149.0,0.0007710118644067796,,,0.3894,46174.0,Jun,2026.0,,149.0,149.0,0.00149
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S23DERMA776437,S23DERMA776437,8906087776437.0,1% Salicylic Acid Gel Face Wash 30 ML,30.0,1% Salicylic Acid Gel Face Wash 30 ML,The Derma Co.,Face,Face Cleanser,Salicylic Acid,149.0,1.0,149.0,0.0007710118644067796,,,0.3894,46174.0,Jun,2026.0,,149.0,149.0,0.00149
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA776437,S23DERMA776437,8906087776437.0,1% Salicylic Acid Gel Face Wash 30 ML,30.0,1% Salicylic Acid Gel Face Wash 30 ML,The Derma Co.,Face,Face Cleanser,Salicylic Acid,149.0,2.0,298.0,0.0015420237288135592,,,0.3894,46174.0,Jun,2026.0,,149.0,298.0,0.00298
,SSL8530,South 1,Kerala,Kochi,,,Shoppers stop ,Non Brand Counter ,,,,8530.0,SSL KOCHI - FORUM THOMSUN MALL,S23DERMA776437,S23DERMA776437,8906087776437.0,1% Salicylic Acid Gel Face Wash 30 ML,30.0,1% Salicylic Acid Gel Face Wash 30 ML,The Derma Co.,Face,Face Cleanser,Salicylic Acid,149.0,2.0,298.0,0.0015420237288135592,,,0.3894,46174.0,Jun,2026.0,,149.0,298.0,0.00298
,SSL130,North,Delhi,Delhi NCR,,,Shoppers stop ,Non Brand Counter ,,,,130.0,SSL-GIP NOIDA,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,,,0.3894,46174.0,Jun,2026.0,,799.0,799.0,0.00799
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,,,0.3894,46174.0,Jun,2026.0,,799.0,799.0,0.00799
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,,,0.3894,46174.0,Jun,2026.0,,799.0,799.0,0.00799
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,2.0,1598.0,0.008268972881355934,,,0.3894,46174.0,Jun,2026.0,,799.0,1598.0,0.01598
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,,,0.3894,46174.0,Jun,2026.0,,799.0,799.0,0.00799
,SSL330,North,Uttarakhand,Dehradun,,,Shoppers stop ,Non Brand Counter ,,,,330.0,Shopper Stop Ltd Unison Mall D,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,2.0,1598.0,0.008268972881355934,,,0.3894,46174.0,Jun,2026.0,,799.0,1598.0,0.01598
,SSL8543,North,Uttar Pradesh,BAREILLY,,,Shoppers stop ,Non Brand Counter ,,,,8543.0,SSL- CITY CENTRE BAREILLY,S25DERMA314779,S25DERMA314779,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,,,0.3894,46174.0,Jun,2026.0,,799.0,799.0,0.00799
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S23DERMA779308,S23DERMA779308,8906087779308.0,Oil-Free Daily Face Wash,100.0,Oil-Free Daily Face Wash,The Derma Co.,Face,Face Cleanser,Glycolic Acid,275.0,1.0,275.0,0.0014230084745762716,,,0.3894,46174.0,Jun,2026.0,,275.0,275.0,0.00275
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA779308,S23DERMA779308,8906087779308.0,Oil-Free Daily Face Wash,100.0,Oil-Free Daily Face Wash,The Derma Co.,Face,Face Cleanser,Glycolic Acid,275.0,1.0,275.0,0.0014230084745762716,,,0.3894,46174.0,Jun,2026.0,,275.0,275.0,0.00275
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA779308,S23DERMA779308,8906087779308.0,Oil-Free Daily Face Wash,100.0,Oil-Free Daily Face Wash,The Derma Co.,Face,Face Cleanser,Glycolic Acid,275.0,6.0,1650.0,0.008538050847457629,,,0.3894,46174.0,Jun,2026.0,,275.0,1650.0,0.0165
,SSL330,North,Uttarakhand,Dehradun,,,Shoppers stop ,Non Brand Counter ,,,,330.0,Shopper Stop Ltd Unison Mall D,S23DERMA779308,S23DERMA779308,8906087779308.0,Oil-Free Daily Face Wash,100.0,Oil-Free Daily Face Wash,The Derma Co.,Face,Face Cleanser,Glycolic Acid,275.0,1.0,275.0,0.0014230084745762716,,,0.3894,46174.0,Jun,2026.0,,275.0,275.0,0.00275
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S26DERMA7302578,S26DERMA7302578,8904417302578.0,5% Vitamin C Oil Free Moisturizer,100.0,5% Vitamin C Oil Free Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin C,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S26DERMA7302578,S26DERMA7302578,8904417302578.0,5% Vitamin C Oil Free Moisturizer,100.0,5% Vitamin C Oil Free Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin C,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S26DERMA7302578,S26DERMA7302578,8904417302578.0,5% Vitamin C Oil Free Moisturizer,100.0,5% Vitamin C Oil Free Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin C,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S26DERMA7302578,S26DERMA7302578,8904417302578.0,5% Vitamin C Oil Free Moisturizer,100.0,5% Vitamin C Oil Free Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin C,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL8524,East,Northeast,SHILONG,,,Shoppers stop ,Non Brand Counter ,,,,8524.0,SSL- SHILONG,S26DERMA7302578,S26DERMA7302578,8904417302578.0,5% Vitamin C Oil Free Moisturizer,100.0,5% Vitamin C Oil Free Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin C,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S23DERMA776093,S23DERMA776093,8906087776093.0,3% Vitamin E Face Moisturizer,100.0,3% Vitamin E Face Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin E,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA776093,S23DERMA776093,8906087776093.0,3% Vitamin E Face Moisturizer,100.0,3% Vitamin E Face Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin E,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA776093,S23DERMA776093,8906087776093.0,3% Vitamin E Face Moisturizer,100.0,3% Vitamin E Face Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin E,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL496,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,496.0,SSL-ML ACROPOLIS,S23DERMA776093,S23DERMA776093,8906087776093.0,3% Vitamin E Face Moisturizer,100.0,3% Vitamin E Face Moisturizer,The Derma Co.,Face,Moisturisers,Vitamin E,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL150,West,Maharashtra,Aurangabad,,,Shoppers stop ,Non Brand Counter ,,,,150.0,SSL-AURANGABAD,S26DERMA7309171,S26DERMA7309171,8904417309171.0,TDC 2% Niacinamide Gentle Skin Cleanser,125.0,TDC 2% Niacinamide Gentle Skin Cleanser,The Derma Co.,Face,Face Cleanser,Niacinamide,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S26DERMA7309171,S26DERMA7309171,8904417309171.0,TDC 2% Niacinamide Gentle Skin Cleanser,125.0,TDC 2% Niacinamide Gentle Skin Cleanser,The Derma Co.,Face,Face Cleanser,Niacinamide,299.0,1.0,299.0,0.001547198305084746,,,0.3894,46174.0,Jun,2026.0,,299.0,299.0,0.00299
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA774808,S23DERMA774808,8906087774808.0,3% Niacinamide Foaming Face Wash,100.0,3% Niacinamide Foaming Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,4.0,1396.0,0.007223708474576272,,,0.3894,46174.0,Jun,2026.0,,349.0,1396.0,0.01396
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA774808,S23DERMA774808,8906087774808.0,3% Niacinamide Foaming Face Wash,100.0,3% Niacinamide Foaming Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL8524,East,Northeast,SHILONG,,,Shoppers stop ,Non Brand Counter ,,,,8524.0,SSL- SHILONG,S23DERMA774808,S23DERMA774808,8906087774808.0,3% Niacinamide Foaming Face Wash,100.0,3% Niacinamide Foaming Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA774495,S23DERMA774495,8906087774495.0,2% Salicylic Acid Mask,50.0,2% Salicylic Acid Mask,The Derma Co.,Face,Face Masks,Salicylic Acid,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S23DERMA774495,S23DERMA774495,8906087774495.0,2% Salicylic Acid Mask,50.0,2% Salicylic Acid Mask,The Derma Co.,Face,Face Masks,Salicylic Acid,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA774495,S23DERMA774495,8906087774495.0,2% Salicylic Acid Mask,50.0,2% Salicylic Acid Mask,The Derma Co.,Face,Face Masks,Salicylic Acid,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA775706,S23DERMA775706,8906087775706.0,15% AHA+1% BHA Beginner Face Peeling Solution,30.0,15% AHA+1% BHA Beginner Face Peeling Solution,The Derma Co.,Face,Face Serum,AHA-BHA,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA775706,S23DERMA775706,8906087775706.0,15% AHA+1% BHA Beginner Face Peeling Solution,30.0,15% AHA+1% BHA Beginner Face Peeling Solution,The Derma Co.,Face,Face Serum,AHA-BHA,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA775706,S23DERMA775706,8906087775706.0,15% AHA+1% BHA Beginner Face Peeling Solution,30.0,15% AHA+1% BHA Beginner Face Peeling Solution,The Derma Co.,Face,Face Serum,AHA-BHA,499.0,1.0,499.0,0.0025821135593220345,,,0.3894,46174.0,Jun,2026.0,,499.0,499.0,0.00499
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA301076,S23DERMA301076,8904417301076.0,1% Salicylic Acid Foaming Daily FaceWash,100.0,1% Salicylic Acid Foaming Daily FaceWash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,349.0,5.0,1745.0,0.00902963559322034,,,0.3894,46174.0,Jun,2026.0,,349.0,1745.0,0.01745
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S23DERMA301076,S23DERMA301076,8904417301076.0,1% Salicylic Acid Foaming Daily FaceWash,100.0,1% Salicylic Acid Foaming Daily FaceWash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA301076,S23DERMA301076,8904417301076.0,1% Salicylic Acid Foaming Daily FaceWash,100.0,1% Salicylic Acid Foaming Daily FaceWash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA301076,S23DERMA301076,8904417301076.0,1% Salicylic Acid Foaming Daily FaceWash,100.0,1% Salicylic Acid Foaming Daily FaceWash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA772019,S23DERMA772019,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,3.0,1047.0,0.005417781355932205,,,0.3894,46174.0,Jun,2026.0,,349.0,1047.0,0.01047
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S23DERMA772019,S23DERMA772019,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA772019,S23DERMA772019,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL8524,East,Northeast,SHILONG,,,Shoppers stop ,Non Brand Counter ,,,,8524.0,SSL- SHILONG,S23DERMA772019,S23DERMA772019,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL8543,North,Uttar Pradesh,BAREILLY,,,Shoppers stop ,Non Brand Counter ,,,,8543.0,SSL- CITY CENTRE BAREILLY,S23DERMA772019,S23DERMA772019,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S25DERMA303131,S25DERMA303131,8904417303131.0,TDC Pore Minimizing Sunscreen Gel_50g,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,4.0,1796.0,0.009293538983050848,,,0.3894,46174.0,Jun,2026.0,,449.0,1796.0,0.01796
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S25DERMA303131,S25DERMA303131,8904417303131.0,TDC Pore Minimizing Sunscreen Gel_50g,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.002323384745762712,,,0.3894,46174.0,Jun,2026.0,,449.0,449.0,0.00449
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S25DERMA303131,S25DERMA303131,8904417303131.0,TDC Pore Minimizing Sunscreen Gel_50g,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,3.0,1347.0,0.006970154237288136,,,0.3894,46174.0,Jun,2026.0,,449.0,1347.0,0.01347
,SSL330,North,Uttarakhand,Dehradun,,,Shoppers stop ,Non Brand Counter ,,,,330.0,Shopper Stop Ltd Unison Mall D,S25DERMA303131,S25DERMA303131,8904417303131.0,TDC Pore Minimizing Sunscreen Gel_50g,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.002323384745762712,,,0.3894,46174.0,Jun,2026.0,,449.0,449.0,0.00449
,SSL8523,South 1,Karnataka,Bangalore,,,Shoppers stop ,Non Brand Counter ,,,,8523.0,SSL- FORUM KANAKPURA,S25DERMA303131,S25DERMA303131,8904417303131.0,TDC Pore Minimizing Sunscreen Gel_50g,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.002323384745762712,,,0.3894,46174.0,Jun,2026.0,,449.0,449.0,0.00449
,SSL167,East,West Bengal,Siliguri,,,Shoppers stop ,Non Brand Counter ,,,,167.0,SSL-SILIGURI,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL280,North,Rajasthan,Jaipur,,,Shoppers stop ,Non Brand Counter ,,,,280.0,SSL-UPASNA PLAZA JAIPUR,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,1.0,349.0,0.001805927118644068,,,0.3894,46174.0,Jun,2026.0,,349.0,349.0,0.00349
,SSL312,East,Jharkhand,Ranchi,,,Shoppers stop ,Non Brand Counter ,,,,312.0,SSL-RANCHI,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL314,East,Northeast,Guwahati,,,Shoppers stop ,Non Brand Counter ,,,,314.0,SSL-GUWAHATI CITY CENTER,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,4.0,1396.0,0.007223708474576272,,,0.3894,46174.0,Jun,2026.0,,349.0,1396.0,0.01396
,SSL330,North,Uttarakhand,Dehradun,,,Shoppers stop ,Non Brand Counter ,,,,330.0,Shopper Stop Ltd Unison Mall D,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,2.0,698.0,0.003611854237288136,,,0.3894,46174.0,Jun,2026.0,,349.0,698.0,0.00698
,SSL8524,East,Northeast,SHILONG,,,Shoppers stop ,Non Brand Counter ,,,,8524.0,SSL- SHILONG,S23DERMA776024,S23DERMA776024,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,4.0,1396.0,0.007223708474576272,,,0.3894,46174.0,Jun,2026.0,,349.0,1396.0,0.01396
