col0,Unique,Zone,State,City,SO/ASE Emp Code,SO/ASE Name,Chain Name,Store Type,DC Code,DC Name,Internal Code,Site Code,Site Name,Article,Article_1,EAN,Chain Article Description,Net Weight,Description as per Fountain,Brand,Category,Sub_category,Range,MRP,Sales Qty,MRP Sales Value,NSV,Per pc,With Tax,L,Revised Month,Month,Year,PPT Category,MRP 2,M-Value,MRP In Lac
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,799.0,,0.3894,46054.0,FEB ,2026.0,Suncare,799.0,799.0,0.00799
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417302073.0,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),100.0,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),BBLUNT,Hair Colour,5 Minute Shampoo,Salon Secret,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,46054.0,FEB ,2026.0,BBLUNT,299.0,299.0,0.00299
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417306163.0,C-Cinamide R Sunscreen AquaGel 50g,50.0,C-Cinamide R Sunscreen AquaGel 50g,The Derma Co.,Face,Sun Care,C-Cinamide,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Suncare,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417307771.0,2% Vitamin C Gel Daily Face Wash 80 ml,80.0,2% Vitamin C Gel Daily Face Wash 80 ml,The Derma Co.,Face,Face Cleanser,Vitamin C,249.0,1.0,249.0,0.0012884694915254239,249.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,249.0,249.0,0.00249
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417316933.0,TDC 5% Nia- Ceramide Daily Hydrating Moisturizer,100.0,TDC 5% Nia- Ceramide Daily Hydrating Moisturizer,The Derma Co.,Face,Moisturisers,Nia-Ceramide,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,46054.0,FEB ,2026.0,Others,449.0,449.0,0.00449
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772095.0,Ultra Matte Sunscreen Gel 50gm,50.0,Ultra Matte Sunscreen Gel 50gm,The Derma Co.,Face,Sun Care,Zinc,699.0,1.0,699.0,0.0036170288135593228,699.0,,0.3894,46054.0,FEB ,2026.0,Suncare,699.0,699.0,0.00699
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772460.0,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,100.0,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,Mamaearth,Face,Face Scrub,Ubtan,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Others Face,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087779292.0,Oil-Free Daily Face Moisturizer,100.0,Oil-Free Daily Face Moisturizer,The Derma Co.,Face,Moisturisers,Hyaluronic Acid,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Others,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417306231.0,1% Hyaluronic Sunscreen Aqua Gel 80g,80.0,1% Hyaluronic Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,Hyaluronic Acid,649.0,1.0,649.0,0.0033583000000000003,649.0,,0.3894,46054.0,FEB ,2026.0,Suncare,649.0,649.0,0.00649
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417308495.0,Radiance+ OFM 100gms,100.0,Radiance+ OFM 100gms,Aqualogica,Face,Moisturisers,Radiance+,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,399.0,399.0,0.00399
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417319538.0,TDC 1% Hyaluronic Sunscreen Oil-Free Gel,50.0,TDC 1% Hyaluronic Sunscreen Oil-Free Gel,The Derma Co.,Face,Sun Care,Hyaluronic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Suncare,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087775607.0,10% Vitamin C Face Serum 30ml,30.0,10% Vitamin C Face Serum 30ml,The Derma Co.,Face,Face Serum,Vitamin C,649.0,1.0,649.0,0.0033583000000000003,649.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,649.0,649.0,0.00649
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087775645.0,The Derma 1% Salicylic Acid Gel Face Wash,100.0,The Derma 1% Salicylic Acid Gel Face Wash,The Derma Co.,Face,Face Cleanser,Salicylic Acid,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,299.0,299.0,0.00299
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778356.0,Glow+ Mousse Night Gel 50gm,50.0,Glow+ Mousse Night Gel 50gm,Aqualogica,Face,Face Cream,Glow+,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778608.0,The Derma Co. 1% Salicylic Acid Daily Exfoliating Body Wash,250.0,The Derma Co. 1% Salicylic Acid Daily Exfoliating Body Wash,The Derma Co.,Body,Body Wash,Salicylic Acid,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Others,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417302738.0,Curly Hair Shampoo 300 ml,300.0,Curly Hair Shampoo 300 ml,BBLUNT,Hair Care,Shampoo,Curly,355.0,1.0,355.0,0.0020644095238095237,355.0,,0.3894,46054.0,FEB ,2026.0,BBLUNT,355.0,355.0,0.00355
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417302776.0,Curly Hair Conditioner 250 g,250.0,Curly Hair Conditioner 250 g,BBLUNT,Hair Care,Conditioner,Curly,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,46054.0,FEB ,2026.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772460.0,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,100.0,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,Mamaearth,Face,Face Scrub,Ubtan,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Others Face,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417300604.0,3% Kojic Acid Dark Spot Corrector,30.0,3% Kojic Acid Dark Spot Corrector,The Derma Co.,Face,Face Gel,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Others,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417300604.0,3% Kojic Acid Dark Spot Corrector,30.0,3% Kojic Acid Dark Spot Corrector,The Derma Co.,Face,Face Gel,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Others,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417303445.0,Cherry T 100%N L Balm 2 g (Blister Pack),2.0,Cherry T 100%N L Balm 2 g (Blister Pack),Mamaearth,Face,Lip Balm,Cherry,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,46054.0,FEB ,2026.0,Others Face,299.0,299.0,0.00299
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772170.0,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,400.0,ME Onion Hair Fall Control Conditioner 400ml,Mamaearth,Hair,Conditioner,Onion,559.0,2.0,1118.0,0.005785176271186441,559.0,,0.3894,46054.0,FEB ,2026.0,Other Hair,559.0,1118.0,0.01118
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772187.0,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,400.0,ME Onion Hair Fall Control Shampoo 400ml,Mamaearth,Hair,Shampoo,Onion,533.0,2.0,1066.0,0.0061990438095238095,533.0,,0.3894,46054.0,FEB ,2026.0,Shampoo,533.0,1066.0,0.01066
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087773917.0,Mamaearth Tea Tree Facewash For Acne & Pimples 250ml,250.0,Mamaearth Tea Tree Facewash For Acne & Pimples 250ml,Mamaearth,Face,Face Cleanser,Tea Tree,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417300246.0,Hyaluronic Invisible Sunscreen Gel,50.0,Hyaluronic Invisible Sunscreen Gel,The Derma Co.,Face,Sun Care,Hyaluronic Acid,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Suncare,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417300604.0,3% Kojic Acid Dark Spot Corrector,30.0,3% Kojic Acid Dark Spot Corrector,The Derma Co.,Face,Face Gel,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Others,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,249.0,1.0,249.0,0.0012884694915254239,249.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,249.0,249.0,0.00249
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417317220.0,Refresh+ Perfume Body Mist - Ocean Breeze 150ml,150.0,Refresh+ Perfume Body Mist - Ocean Breeze 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417318296.0,ME Ubtan Moisturizing Body Wash 500 ml,500.0,ME Ubtan Moisturizing Body Wash 500 ml,Mamaearth,Body,Body Wash,Ubtan,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Body Wash,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772019.0,3% AHA-BHA Foaming Face Wash 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778561.0,The Derma Co. 5% Cica-Glow Daily Face Moisturizer 50ml,50.0,The Derma Co. 5% Cica-Glow Daily Face Moisturizer 50ml,The Derma Co.,Face,Moisturisers,Cica,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Others,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087779407.0,Radiance+ Dewy Sunscreen 50gm,50.0,AQ Radiance+ Dewy Gel Sunscreen 50g with 2% Nia Hylauron + Watermelon,Aqualogica,Face,Sun Care,Radiance+,449.0,-1.0,-449.0,-0.002323384745762712,449.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,449.0,-449.0,-0.00449
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417302073.0,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),100.0,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),BBLUNT,Hair Colour,5 Minute Shampoo,Salon Secret,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,46054.0,FEB ,2026.0,BBLUNT,299.0,299.0,0.00299
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417303131.0,Pore Minimizing Priming Sunscreen,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,46054.0,FEB ,2026.0,Suncare,449.0,449.0,0.00449
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778042.0,Pore Minimizing Face Serum,30.0,Pore Minimizing Face Serum,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417307139.0,2% Kojic Acid Face Serum 10 ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,249.0,-1.0,-249.0,-0.0012884694915254239,249.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,249.0,-249.0,-0.00249
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417307757.0,Rosemary Anti-Hair Fall Conditioner250ml,250.0,Rosemary Anti-Hair Fall Conditioner250ml,Mamaearth,Hair,Conditioner,Rosemary,349.0,3.0,1047.0,0.005417781355932205,349.0,,0.3894,46054.0,FEB ,2026.0,Other Hair,349.0,1047.0,0.01047
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087771807.0,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,250.0,ME Onion Hair fall control Shampoo 250ml,Mamaearth,Hair,Shampoo,Onion,310.0,3.0,930.0,0.005408171428571429,310.0,,0.3894,46054.0,FEB ,2026.0,Shampoo,310.0,930.0,0.0093
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087772491.0,Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml,250.0,Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml,Mamaearth,Hair,Hair Oil,Onion,533.0,3.0,1599.0,0.009298565714285714,533.0,,0.3894,46054.0,FEB ,2026.0,Other Hair,533.0,1599.0,0.01599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087776604.0,2%Ã¯Â¿Â½Kojic Acid Face Serum,30.0,2%Ã¯Â¿Â½Kojic Acid Face Serum,The Derma Co.,Face,Face Serum,Kojic Acid,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417314779.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,80.0,TDC C-Cinamide Radiance Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,C-Cinamide,799.0,1.0,799.0,0.004134486440677967,799.0,,0.3894,46054.0,FEB ,2026.0,Suncare,799.0,799.0,0.00799
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087776802.0,Hydrate+ Smoothie Face Wash 100ml,100.0,Hydrate+ Smoothie Face Wash 100ml,Aqualogica,Face,Face Cleanser,Hydrate+,249.0,1.0,249.0,0.0012884694915254239,249.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,249.0,249.0,0.00249
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417317589.0,Vitamin C Moisturizing Body Wash 500 ml,500.0,Vitamin C Moisturizing Body Wash 500 ml,Mamaearth,Body,Body Wash,Vitamin C,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Body Wash,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417318296.0,ME Ubtan Moisturizing Body Wash 500 ml,500.0,ME Ubtan Moisturizing Body Wash 500 ml,Mamaearth,Body,Body Wash,Ubtan,599.0,1.0,599.0,0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Body Wash,599.0,599.0,0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087774808.0,3% Niacinamide Foaming Face Wash,100.0,3% Niacinamide Foaming Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,1.0,349.0,0.001805927118644068,349.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,349.0,349.0,0.00349
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087775706.0,15% AHA+1% BHA Beginner Face Peeling Solution,30.0,15% AHA+1% BHA Beginner Face Peeling Solution,The Derma Co.,Face,Face Serum,AHA-BHA,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778042.0,Pore Minimizing Face Serum,30.0,Pore Minimizing Face Serum,The Derma Co.,Face,Face Serum,Niacinamide,599.0,-1.0,-599.0,-0.0030995711864406786,599.0,,0.3894,46054.0,FEB ,2026.0,Face Serum,599.0,-599.0,-0.00599
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417312782.0,SkinRenew Peptide Anti-Pollution Facewash,100.0,SkinRenew Peptide Anti-Pollution Facewash,The Derma Co.,Face,Face Cleanser,SkinRenew,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,449.0,449.0,0.00449
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087770534.0,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,60.0,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,Mamaearth,Baby,Moisturisers,Milky,199.0,1.0,199.0,0.0010297406779661018,199.0,,0.3894,46054.0,FEB ,2026.0,Baby,199.0,199.0,0.00199
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087771883.0,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,150.0,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,Mamaearth,Hair,Hair Oil,Onion,372.0,1.0,372.0,0.0021632685714285714,372.0,,0.3894,46054.0,FEB ,2026.0,Other Hair,372.0,372.0,0.00372
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778462.0,Glow+ Dewy Sunscreen 50gm,50.0,AQ Glow+ Dewy Gel Sunscreen 50g with 2% C Hylauron + Papaya,Aqualogica,Face,Sun Care,Glow+,449.0,1.0,449.0,0.002323384745762712,449.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,449.0,449.0,0.00449
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417303292.0,Hair Fall Control Conditioner 250 g,250.0,Hair Fall Control Conditioner 250 g,BBLUNT,Hair Care,Conditioner,Hair Fall,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,46054.0,FEB ,2026.0,BBLUNT,399.0,399.0,0.00399
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417313192.0,Refresh+ Perfume Body Mist- Dewy floral kiss 150ml,150.0,Refresh+ Perfume Body Mist- Dewy floral kiss 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,3.0,1497.0,0.0077463406779661025,499.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,499.0,1497.0,0.01497
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417316766.0,Rosemary Water Anti-Hair Fall Spray 200 ml,200.0,ME Rosemary Water Anti-Hair Fall Spray 200 ml,Mamaearth,Hair,Hair Serum,Rosemary,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,46054.0,FEB ,2026.0,Other Hair,399.0,399.0,0.00399
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8904417317220.0,Refresh+ Perfume Body Mist - Ocean Breeze 150ml,150.0,Refresh+ Perfume Body Mist - Ocean Breeze 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0025821135593220345,499.0,,0.3894,46054.0,FEB ,2026.0,Aqualogica,499.0,499.0,0.00499
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087771326.0,Ubtan Face Mask for Skin Lightening & Brightening 100ml,100.0,Ubtan Face Mask for Skin Lightening & Brightening 100ml,Mamaearth,Face,Face Masks,Ubtan,399.0,1.0,399.0,0.00206465593220339,399.0,,0.3894,46054.0,FEB ,2026.0,Others Face,399.0,399.0,0.00399
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087776024.0,1% Salicylic Acid Oil-Free Face Moisturizer,50.0,1% Salicylic Acid Oil-Free Face Moisturizer,The Derma Co.,Face,Moisturisers,Salicylic Acid,349.0,4.0,1396.0,0.007223708474576272,349.0,,0.3894,46054.0,FEB ,2026.0,Others,349.0,1396.0,0.01396
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087776758.0,ME Charcoal Black Long Stay Kajal 0.35 g,0.35,ME Charcoal Black Long Stay Kajal 0.35 g,Mamaearth,Color Care,Kajal,Kajal,299.0,1.0,299.0,0.001547198305084746,299.0,,0.3894,46054.0,FEB ,2026.0,Others,299.0,299.0,0.00299
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778059.0,Pore Minimizing Daily Face Moisturizer,50.0,Pore Minimizing Daily Face Moisturizer,The Derma Co.,Face,Moisturisers,Niacinamide,349.0,4.0,1396.0,0.007223708474576272,349.0,,0.3894,46054.0,FEB ,2026.0,Others,349.0,1396.0,0.01396
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778066.0,Pore Minimizing Clay Daily Face Wash,100.0,Pore Minimizing Clay Daily Face Wash,The Derma Co.,Face,Face Cleanser,Niacinamide,349.0,4.0,1396.0,0.007223708474576272,349.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,349.0,1396.0,0.01396
,Shoppers stop 127,North,Delhi,Delhi ,,,Shoppers stop ,Non BA Counter,,,,127.0,SSL-MGF SAKET( 127 ),,,8906087778547.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,100.0,The Derma Co. 2% Cica-Glow Daily Face Wash 100ml,The Derma Co.,Face,Face Cleanser,Cica,349.0,2.0,698.0,0.003611854237288136,349.0,,0.3894,46054.0,FEB ,2026.0,Face Cleanser,349.0,698.0,0.00698
