FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10100033.0,1061178834.0,Reliance Retail Limited_FRER,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,285.0,4.0,676.26,121.73,1140.0,0.30000877192982456,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0067626,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10101271.0,1061178834.0,Reliance Retail Limited_FRER,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,4.0,296.61,53.39,500.0,0.30000000000000004,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0029661,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10101390.0,1061178834.0,Reliance Retail Limited_FRER,8904417319910.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499.0,2.0,592.02,106.57,998.0,0.30001002004008026,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0059202,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Baby,10101137.0,1061178834.0,Reliance Retail Limited_FRER,8904417311655.0,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Baby Natural Mosquito Repellent Gel 100 ml,199.0,3.0,354.14,63.75,597.0,0.3000167504187605,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0035413999999999997,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10101322.0,1061178834.0,Reliance Retail Limited_FRER,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,449.0,6.0,1598.12,287.67,2694.0,0.300003711952487,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.015981199999999997,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Body,10101387.0,1061178834.0,Reliance Retail Limited_FRER,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",549.0,6.0,1954.05,351.73,3294.0,0.30000607164541604,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0195405,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10101388.0,1061178834.0,Reliance Retail Limited_FRER,8904417319873.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful Light Gel Moisturizer 200 G,499.0,2.0,592.02,106.57,998.0,0.30001002004008026,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0059202,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Face,10100630.0,1061178834.0,Reliance Retail Limited_FRER,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,2.0,378.46,68.12,638.0,0.3000313479623825,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0037846,MT
FY'26-27,May'26,5114353933.0,8061191849.0,46160.0,Hair,10100911.0,1061178834.0,Reliance Retail Limited_FRER,8904417305050.0,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,399.0,2.0,473.38,85.21,798.0,0.30001253132832073,1004.0,1102927.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,FRER,1102927.0,0.0047338,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Baby,10100026.0,1061178842.0,Reliance Retail Limited-T914,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132.0,6.0,528.0,26.4,792.0,0.30000000000000004,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.00528,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100152.0,1061178842.0,Reliance Retail Limited-T914,8906087773511.0,250.0,Mamaearth,Others,Face,Face Masks,Rice,Rice Bamboo Sheet Mask,149.0,23.0,1234.31,222.17,3427.0,0.5749985409979574,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0123431,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Baby,10101153.0,1061178842.0,Reliance Retail Limited-T914,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,6.0,1420.21,255.63,2394.0,0.2999832915622389,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0142021,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10101050.0,1061178842.0,Reliance Retail Limited-T914,8904417310023.0,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399.0,3.0,710.08,127.81,1197.0,0.3000083542188805,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0071008,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100630.0,1061178842.0,Reliance Retail Limited-T914,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,2.0,378.47,68.12,638.0,0.3000156739811912,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0037847,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10101322.0,1061178842.0,Reliance Retail Limited-T914,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,449.0,4.0,1065.42,191.78,1796.0,0.29999999999999993,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0106542,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Body,10101200.0,1061178842.0,Reliance Retail Limited-T914,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,2.0,354.75,63.86,598.0,0.2999832775919732,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0035475,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10101103.0,1061178842.0,Reliance Retail Limited-T914,8904417311549.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,285.0,3.0,507.2,91.3,855.0,0.30000000000000004,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.005072,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Baby,10101137.0,1061178842.0,Reliance Retail Limited-T914,8904417311655.0,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Baby Natural Mosquito Repellent Gel 100 ml,199.0,4.0,472.2,85.0,796.0,0.29999999999999993,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.004722,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Body,10101387.0,1061178842.0,Reliance Retail Limited-T914,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",549.0,2.0,651.36,117.24,1098.0,0.29999999999999993,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0065136000000000005,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100749.0,1061178842.0,Reliance Retail Limited-T914,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,6.0,862.25,155.21,2394.0,0.5749958228905597,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0086225,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Baby,10100687.0,1061178842.0,Reliance Retail Limited-T914,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221.0,2.0,294.67,14.73,442.0,0.29999999999999993,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0029467,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10101146.0,1061178842.0,Reliance Retail Limited-T914,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,3.0,710.08,127.81,1197.0,0.3000083542188805,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0071008,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100311.0,1061178842.0,Reliance Retail Limited-T914,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125.0,2.0,148.31,26.7,250.0,0.29996,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0014831,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Body,10101203.0,1061178842.0,Reliance Retail Limited-T914,8904417315622.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299.0,2.0,354.75,63.86,598.0,0.2999832775919732,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0035475,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100618.0,1061178842.0,Reliance Retail Limited-T914,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,285.0,3.0,507.2,91.3,855.0,0.30000000000000004,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.005072,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100744.0,1061178842.0,Reliance Retail Limited-T914,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,3.0,443.14,79.77,747.0,0.2999866131191433,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0044314,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100033.0,1061178842.0,Reliance Retail Limited-T914,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,285.0,2.0,338.14,60.87,570.0,0.2999824561403509,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0033813999999999997,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Face,10100750.0,1061178842.0,Reliance Retail Limited-T914,8904417302318.0,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399.0,4.0,574.83,103.47,1596.0,0.575,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0057483000000000005,MT
FY'26-27,May'26,5114353943.0,8061191850.0,46160.0,Hair,10100193.0,1061178842.0,Reliance Retail Limited-T914,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,2.0,465.33,23.27,698.0,0.30000000000000004,1004.0,1104280.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,T914,1104280.0,0.0046533,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Baby,10100687.0,1061178888.0,Reliance Retail Limited-TNC5,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221.0,4.0,589.34,29.47,884.0,0.2999886877828054,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0058934,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Baby,10101153.0,1061178888.0,Reliance Retail Limited-TNC5,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,4.0,946.79,170.42,1596.0,0.29999373433583953,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0094679,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Body,10101387.0,1061178888.0,Reliance Retail Limited-TNC5,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",549.0,3.0,977.04,175.87,1647.0,0.29999392835458416,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0097704,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Body,10101200.0,1061178888.0,Reliance Retail Limited-TNC5,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,9.0,1596.38,287.34,2691.0,0.2999925678186548,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0159638,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101389.0,1061178888.0,Reliance Retail Limited-TNC5,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,4.0,731.59,131.68,1996.0,0.5675,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0073159,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100311.0,1061178888.0,Reliance Retail Limited-TNC5,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125.0,1.0,74.15,13.35,125.0,0.30000000000000004,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0007415000000000001,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101391.0,1061178888.0,Reliance Retail Limited-TNC5,8904417319927.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 200 G,599.0,6.0,1317.3,237.11,3594.0,0.5674986087924319,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.013172999999999999,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100750.0,1061178888.0,Reliance Retail Limited-TNC5,8904417302318.0,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399.0,2.0,287.42,51.74,798.0,0.5749874686716792,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0028742000000000004,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100200.0,1061178888.0,Reliance Retail Limited-TNC5,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,3.0,567.72,102.19,957.0,0.29998955067920574,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0056772,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101146.0,1061178888.0,Reliance Retail Limited-TNC5,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,3.0,710.09,127.81,1197.0,0.29999999999999993,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0071009,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Color Care,10100817.0,1061178888.0,Reliance Retail Limited-TNC5,8906087776758.0,0.35,Mamaearth,Color Care,Color Care,Kajal,Kajal,ME Charcoal Black Long Stay Kajal 0.35 g,299.0,1.0,139.36,25.08,299.0,0.45003344481605356,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0013936,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Hair,10100193.0,1061178888.0,Reliance Retail Limited-TNC5,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,6.0,1396.01,69.8,2094.0,0.29999522445081184,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0139601,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101050.0,1061178888.0,Reliance Retail Limited-TNC5,8904417310023.0,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399.0,3.0,710.09,127.81,1197.0,0.29999999999999993,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0071009,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100154.0,1061178888.0,Reliance Retail Limited-TNC5,8906087773535.0,250.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Bamboo Sheet Mask,149.0,3.0,160.99,28.98,447.0,0.5750111856823266,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0016099,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100913.0,1061178888.0,Reliance Retail Limited-TNC5,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,499.0,4.0,1184.08,213.13,1996.0,0.2999949899799599,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.011840799999999999,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100749.0,1061178888.0,Reliance Retail Limited-TNC5,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,3.0,431.12,77.6,1197.0,0.5750041771094403,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0043112,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100311.0,1061178888.0,Reliance Retail Limited-TNC5,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125.0,5.0,370.76,66.74,625.0,0.30000000000000004,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0037075999999999997,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100843.0,1061178888.0,Reliance Retail Limited-TNC5,8904417302608.0,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399.0,3.0,710.09,127.81,1197.0,0.29999999999999993,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0071009,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100744.0,1061178888.0,Reliance Retail Limited-TNC5,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,6.0,886.28,159.53,1494.0,0.2999933065595717,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0088628,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Body,10101200.0,1061178888.0,Reliance Retail Limited-TNC5,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,1.0,177.37,31.93,299.0,0.29999999999999993,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0017737,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Color Care,10100817.0,1061178888.0,Reliance Retail Limited-TNC5,8906087776758.0,0.35,Mamaearth,Color Care,Color Care,Kajal,Kajal,ME Charcoal Black Long Stay Kajal 0.35 g,299.0,2.0,278.73,50.17,598.0,0.44999999999999996,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0027873000000000004,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10100152.0,1061178888.0,Reliance Retail Limited-TNC5,8906087773511.0,250.0,Mamaearth,Others,Face,Face Masks,Rice,Rice Bamboo Sheet Mask,149.0,3.0,160.99,28.98,447.0,0.5750111856823266,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0016099,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101271.0,1061178888.0,Reliance Retail Limited-TNC5,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,5.0,370.76,66.74,625.0,0.30000000000000004,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0037075999999999997,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101353.0,1061178888.0,Reliance Retail Limited-TNC5,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,285.0,3.0,507.21,91.3,855.0,0.29998830409356725,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0050720999999999995,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101081.0,1061178888.0,Reliance Retail Limited-TNC5,8904417311440.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399.0,5.0,1183.48,213.02,1995.0,0.30000000000000004,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0118348,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Body,10101273.0,1061178888.0,Reliance Retail Limited-TNC5,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,549.0,4.0,790.94,142.37,2196.0,0.574995446265938,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0079094,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Face,10101322.0,1061178888.0,Reliance Retail Limited-TNC5,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,449.0,7.0,1864.52,335.61,3143.0,0.2999904549793191,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0186452,MT
FY'26-27,May'26,5114362599.0,8061191851.0,46160.0,Baby,10101137.0,1061178888.0,Reliance Retail Limited-TNC5,8904417311655.0,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Baby Natural Mosquito Repellent Gel 100 ml,199.0,6.0,708.32,127.5,1194.0,0.29998324958123945,1004.0,1103660.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,TNC5,1103660.0,0.0070832,MT
FY'26-27,May'26,5114353950.0,8061191852.0,46160.0,Face,10101081.0,1061178847.0,Reliance Retail Limited_TNE3,8904417311440.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399.0,3.0,710.09,127.81,1197.0,0.29999999999999993,1004.0,1103005.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,TNE3,1103005.0,0.0071009,MT
FY'26-27,May'26,5114353950.0,8061191852.0,46160.0,Face,10101082.0,1061178847.0,Reliance Retail Limited_TNE3,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,2.0,592.04,106.57,998.0,0.29998997995991994,1004.0,1103005.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,TNE3,1103005.0,0.005920399999999999,MT
FY'26-27,May'26,5114353950.0,8061191852.0,46160.0,Baby,10101153.0,1061178847.0,Reliance Retail Limited_TNE3,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,4.0,946.79,170.42,1596.0,0.29999373433583953,1004.0,1103005.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,TNE3,1103005.0,0.0094679,MT
FY'26-27,May'26,5114353950.0,8061191852.0,46160.0,Face,10100311.0,1061178847.0,Reliance Retail Limited_TNE3,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125.0,5.0,370.76,66.74,625.0,0.30000000000000004,1004.0,1103005.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,TNE3,1103005.0,0.0037075999999999997,MT
