FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10200214.0,1061164928.0,Apollo Healthco Ltd_Raipur,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,14.0,5390.01,970.2,9086.0,0.299998899405679,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0539001,MT
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10200214.0,1061164928.0,Apollo Healthco Ltd_Raipur,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,34.0,13090.04,2356.2,22066.0,0.2999981872564125,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.1309004,MT
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10100912.0,1061164928.0,Apollo Healthco Ltd_Raipur,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,48.0,9085.86,1635.45,16752.0,0.3599982091690543,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0908586,MT
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10101138.0,1061164928.0,Apollo Healthco Ltd_Raipur,8904417313420.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449.0,48.0,11689.25,2104.06,21552.0,0.3599986080178173,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.1168925,MT
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10100062.0,1061164928.0,Apollo Healthco Ltd_Raipur,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,240.0,64954.76,11691.82,119760.0,0.359998496993988,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.6495476,MT
FY'25-26,Mar'26,S000302517,8061180336.0,46086.0,Face,10200214.0,1061164928.0,Apollo Healthco Ltd_Raipur,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,144.0,55440.15,9979.2,93456.0,0.2999983949666153,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.5544015,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101163.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,12.0,1597.88,287.62,5028.0,0.625,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0159788,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101166.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,30.0,3994.69,719.05,12570.0,0.6250007955449484,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0399469,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101166.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,1.0,133.15,23.97,419.0,0.6250119331742243,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0013315,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101163.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,27.0,3595.22,647.14,11313.0,0.6250013259082472,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0359522,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10100167.0,1061164926.0,Apollo Healthco Ltd_Raipur,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,599.0,51.0,9708.35,1747.5,30549.0,0.625000818357393,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0970835,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10100099.0,1061164926.0,Apollo Healthco Ltd_Raipur,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,120.0,22538.26,1126.91,63960.0,0.630000469043152,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.2253826,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10101055.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,6.0,1126.91,56.35,3198.0,0.63,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0112691,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10100099.0,1061164926.0,Apollo Healthco Ltd_Raipur,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,30.0,5634.56,281.73,15990.0,0.6300006253908692,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0563456,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101166.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,154.0,20506.11,3691.11,64526.0,0.6250004649288659,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.2050611,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10101055.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,3.0,563.46,28.17,1599.0,0.63,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0056346,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10100099.0,1061164926.0,Apollo Healthco Ltd_Raipur,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,4.0,751.28,37.56,2132.0,0.6300000000000001,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0075128,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Face,10101163.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,96.0,12783.03,2300.95,40224.0,0.6250004972155927,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.1278303,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10100099.0,1061164926.0,Apollo Healthco Ltd_Raipur,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,23.0,4319.83,215.99,12259.0,0.6300008157272208,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0431983,MT
FY'25-26,Mar'26,S000302525,8061180338.0,46086.0,Hair,10101055.0,1061164926.0,Apollo Healthco Ltd_Raipur,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,144.0,27045.92,1352.3,76752.0,0.630000260579529,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.2704591999999999,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10100695.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,480.0,76698.3,13805.7,201120.0,0.55,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.7669830000000001,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10100035.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,285.0,600.0,76080.5,13694.49,171000.0,0.4750000584795321,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.760805,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Hair,10101208.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,108.0,34105.88,1705.29,86292.0,0.5850001158855977,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.3410588,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10200051.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,1600.0,405966.02,73073.9,798400.0,0.4000001002004008,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,4.059660200000001,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10101163.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,768.0,113172.59,20371.07,321792.0,0.5850000621519491,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.1317259,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10100035.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,285.0,600.0,76080.5,13694.49,171000.0,0.4750000584795321,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.760805,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Hair,10101057.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,444.0,864.0,155273.11,7763.66,383616.0,0.5750000782032032,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.5527311,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Hair,10100830.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,480.0,155234.26,7761.71,383520.0,0.5750000782227784,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.5523426,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10100121.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285.0,1200.0,152160.99,27388.98,342000.0,0.4750000877192982,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.5216098999999998,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10100695.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,320.0,51132.19,9203.8,134080.0,0.5500000745823388,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.5113219,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Hair,10101208.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,372.0,117475.81,5873.79,297228.0,0.5850000672884117,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.1747581,MT
FY'25-26,Mar'26,5002757560.0,8061180341.0,46086.0,Face,10200005.0,1061164925.0,Avenue Supermarts Ltd.-DC-1050,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,420.0,117261.84,21107.13,251580.0,0.4500001192463629,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.1726184,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10100100.0,1061164938.0,Reliance Retail Limited_Fr87,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,128.0,45483.43,8187.02,76672.0,0.2999993478714524,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.4548343,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10101341.0,1061164938.0,Reliance Retail Limited_Fr87,8904417318364.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Moisturizing Cream 200 g,449.0,72.0,12054.52,2169.82,32328.0,0.5599993813412522,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1205452,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10100077.0,1061164938.0,Reliance Retail Limited_Fr87,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,180.0,37266.13,6707.9,62820.0,0.2999995224450812,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.3726613,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10101057.0,1061164938.0,Reliance Retail Limited_Fr87,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,444.0,36.0,6241.37,312.06,15984.0,0.5900006256256256,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.0624136999999999,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10100997.0,1061164938.0,Reliance Retail Limited_Fr87,8904417307757.0,250.0,Mamaearth,Others,Hair,Conditioner,Rosemary,Rosemary Anti-Hair Fall Conditioner250ml,349.0,45.0,9316.54,1676.98,15705.0,0.2999987265202164,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.0931654,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Baby,10100029.0,1061164938.0,Reliance Retail Limited_Fr87,8906087770558.0,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder for Babies 150gm,199.0,50.0,5902.54,1062.46,9950.0,0.3,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.0590254,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10101460.0,1061164938.0,Reliance Retail Limited_Fr87,8904417322361.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Strengthening Shampoo 400 ml,533.0,168.0,35391.22,1769.56,89544.0,0.5849997766461181,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.3539122,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10100310.0,1061164938.0,Reliance Retail Limited_Fr87,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,300.0,22245.78,4004.24,37500.0,0.2999994666666667,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.2224577999999999,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10100035.0,1061164938.0,Reliance Retail Limited_Fr87,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,285.0,120.0,20288.15,3651.86,34200.0,0.299999707602339,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.2028815,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Body,10101090.0,1061164938.0,Reliance Retail Limited_Fr87,8904417311570.0,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),378.0,36.0,5961.6,298.08,13608.0,0.54,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.059616,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Body,10101088.0,1061164938.0,Reliance Retail Limited_Fr87,8904417311587.0,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),378.0,36.0,5961.6,298.08,13608.0,0.54,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.059616,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10100998.0,1061164938.0,Reliance Retail Limited_Fr87,8904417307764.0,150.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,Rosemary Hair Growth Oil 150ml,372.0,72.0,17856.01,892.8,26784.0,0.2999996266427719,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1785600999999999,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10101163.0,1061164938.0,Reliance Retail Limited_Fr87,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,288.0,40905.79,7363.04,120672.0,0.5999997513922036,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.4090579,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10100996.0,1061164938.0,Reliance Retail Limited_Fr87,8904417307740.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,310.0,90.0,18600.01,930.0,27900.0,0.2999996415770609,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1860000999999999,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10101138.0,1061164938.0,Reliance Retail Limited_Fr87,8904417313420.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449.0,100.0,26635.61,4794.4,44900.0,0.2999997772828507,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.2663561,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10100121.0,1061164938.0,Reliance Retail Limited_Fr87,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285.0,240.0,40576.3,7303.72,68400.0,0.299999707602339,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.405763,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Hair,10100102.0,1061164938.0,Reliance Retail Limited_Fr87,8906087772378.0,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,299.0,96.0,17027.81,3065.0,28704.0,0.2999996516164994,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1702781,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10100062.0,1061164938.0,Reliance Retail Limited_Fr87,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,144.0,26184.83,4713.26,71856.0,0.5699998608327765,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.2618483,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Baby,10100022.0,1061164938.0,Reliance Retail Limited_Fr87,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,444.0,60.0,10656.01,532.8,26640.0,0.5799996246246246,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1065601,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10200325.0,1061164938.0,Reliance Retail Limited_Fr87,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,96.0,19542.93,3517.72,43104.0,0.4649997680029695,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.1954293,MT
FY'25-26,Mar'26,5113383747.0,8061180348.0,46086.0,Face,10200051.0,1061164938.0,Reliance Retail Limited_Fr87,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,100.0,30870.36,5556.66,49900.0,0.2699995991983966,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.3087036,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Face,10101480.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417322798.0,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,549.0,1.0,172.14,30.99,549.0,0.63,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0017213999999999,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Face,10101163.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,528.0,70306.75,12655.22,221232.0,0.6250001356042525,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.7030675,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Hair,10101055.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,5.0,939.1,46.96,2665.0,0.6299962476547842,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.009391,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Body,10101268.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,240.0,25541.68,4597.5,71760.0,0.5800002787068004,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.2554168,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Hair,10100099.0,1061164927.0,Apollo Healthco Ltd_Raipur,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,480.0,90153.08,4507.66,255840.0,0.6300002345215759,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.9015308,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Body,10101200.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,456.0,48529.2,8735.26,136344.0,0.5800001466877898,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.4852919999999999,MT
FY'25-26,Mar'26,S000302526,8061180349.0,46086.0,Baby,10100687.0,1061164927.0,Apollo Healthco Ltd_Raipur,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221.0,2.0,269.41,13.47,442.0,0.3599999999999999,1004.0,1101274.0,Sales,Direct,West,CG,Apollo Healthco,Apollo Healthco,0.0,1101274.0,0.0026941,MT
