FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'26-27,Apr'26,5113775205.0,8061185742.0,46123.0,Face,10101167.0,1061171477.0,Reliance Retail Limited-FRGA,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,4.0,590.85,106.35,996.0,0.29999999999999993,1004.0,1104311.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1104311.0,0.0059085000000000006,MT
FY'26-27,Apr'26,5113775205.0,8061185742.0,46123.0,Body,10101308.0,1061171477.0,Reliance Retail Limited-FRGA,8904417317701.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,ME Charcoal Moisturizing Body Wash 500 ml,599.0,2.0,710.68,127.92,1198.0,0.30000000000000004,1004.0,1104311.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1104311.0,0.0071068,MT
FY'26-27,Apr'26,5113775205.0,8061185742.0,46123.0,Face,10101146.0,1061171477.0,Reliance Retail Limited-FRGA,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,1.0,236.69,42.6,399.0,0.30002506265664153,1004.0,1104311.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1104311.0,0.0023669,MT
FY'26-27,Apr'26,5113775205.0,8061185742.0,46123.0,Face,10100154.0,1061171477.0,Reliance Retail Limited-FRGA,8906087773535.0,250.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Bamboo Sheet Mask,149.0,10.0,536.65,96.6,1490.0,0.575,1004.0,1104311.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1104311.0,0.0053665,MT
FY'26-27,Apr'26,5113775205.0,8061185742.0,46123.0,Face,10101400.0,1061171477.0,Reliance Retail Limited-FRGA,8904417320527.0,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499.0,3.0,888.05,159.85,1497.0,0.30000000000000004,1004.0,1104311.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1104311.0,0.0088805,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101308.0,1061171532.0,Reliance Retail Limited-TGL6,8904417317701.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,ME Charcoal Moisturizing Body Wash 500 ml,599.0,1.0,355.34,63.96,599.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0035534,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101200.0,1061171532.0,Reliance Retail Limited-TGL6,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,2.0,354.75,63.86,598.0,0.2999832775919732,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0035475,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Hair,10100098.0,1061171532.0,Reliance Retail Limited-TGL6,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,4.0,1326.45,238.76,2236.0,0.2999955277280858,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0132645,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101400.0,1061171532.0,Reliance Retail Limited-TGL6,8904417320527.0,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499.0,6.0,1776.11,319.7,2994.0,0.29999665998663994,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0177611,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Baby,10100026.0,1061171532.0,Reliance Retail Limited-TGL6,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132.0,14.0,1232.01,61.6,1848.0,0.29999458874458884,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0123201,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100913.0,1061171532.0,Reliance Retail Limited-TGL6,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,3.0,710.08,127.81,1197.0,0.3000083542188805,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0071008,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100749.0,1061171532.0,Reliance Retail Limited-TGL6,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,10.0,1437.09,258.67,3990.0,0.5749974937343358,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.014370899999999999,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101332.0,1061171532.0,Reliance Retail Limited-TGL6,8904417318357.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 200 g,449.0,1.0,266.36,47.94,449.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0026636000000000003,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100955.0,1061171532.0,Reliance Retail Limited-TGL6,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,285.0,14.0,2366.96,426.05,3990.0,0.2999974937343358,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0236696,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100311.0,1061171532.0,Reliance Retail Limited-TGL6,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125.0,6.0,444.92,80.09,750.0,0.2999866666666666,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0044492,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101388.0,1061171532.0,Reliance Retail Limited-TGL6,8904417319873.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful Light Gel Moisturizer 200 G,499.0,9.0,2664.16,479.55,4491.0,0.2999977733244267,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.026641599999999998,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101389.0,1061171532.0,Reliance Retail Limited-TGL6,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,4.0,731.58,131.68,1996.0,0.5675050100200401,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.007315800000000001,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Hair,10100911.0,1061171532.0,Reliance Retail Limited-TGL6,8904417305050.0,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,349.0,6.0,1242.21,223.6,2094.0,0.29999522445081184,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0124221,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101391.0,1061171532.0,Reliance Retail Limited-TGL6,8904417319927.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 200 G,499.0,9.0,1646.08,296.29,4491.0,0.5674972166555333,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.016460799999999998,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100618.0,1061171532.0,Reliance Retail Limited-TGL6,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,285.0,8.0,1352.55,243.46,2280.0,0.2999956140350877,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0135255,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101353.0,1061171532.0,Reliance Retail Limited-TGL6,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,285.0,6.0,1014.42,182.59,1710.0,0.2999941520467836,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.010144199999999999,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101387.0,1061171532.0,Reliance Retail Limited-TGL6,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",499.0,14.0,4144.26,745.96,6986.0,0.29999713713140563,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0414426,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101271.0,1061171532.0,Reliance Retail Limited-TGL6,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,10.0,741.53,133.48,1250.0,0.29999200000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0074153,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101314.0,1061171532.0,Reliance Retail Limited-TGL6,8904417316896.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549.0,4.0,1302.72,234.49,2196.0,0.2999954462659381,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.013027200000000001,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100200.0,1061171532.0,Reliance Retail Limited-TGL6,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,4.0,756.95,136.25,1276.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.007569500000000001,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100630.0,1061171532.0,Reliance Retail Limited-TGL6,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,2.0,378.47,68.12,638.0,0.3000156739811912,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0037847,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101203.0,1061171532.0,Reliance Retail Limited-TGL6,8904417315622.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299.0,1.0,177.37,31.93,299.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0017737,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101401.0,1061171532.0,Reliance Retail Limited-TGL6,8904417320510.0,200.0,Mamaearth,Others,Face,Face Masks,Ubtan,ME Ubtan Detan Face Pack 200 g,499.0,2.0,592.03,106.57,998.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0059203,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101171.0,1061171532.0,Reliance Retail Limited-TGL6,8904417313178.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Ubtan Detan Sunscreen 50 g,399.0,1.0,236.69,42.6,399.0,0.30002506265664153,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0023669,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Color Care,10100817.0,1061171532.0,Reliance Retail Limited-TGL6,8906087776758.0,0.35,Mamaearth,Color Care,Color Care,Kajal,Kajal,ME Charcoal Black Long Stay Kajal 0.35 g,299.0,6.0,836.19,150.51,1794.0,0.44999999999999996,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0083619,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100750.0,1061171532.0,Reliance Retail Limited-TGL6,8904417302318.0,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399.0,12.0,1724.5,310.41,4788.0,0.5749979114452799,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.017245,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101081.0,1061171532.0,Reliance Retail Limited-TGL6,8904417311440.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399.0,4.0,946.78,170.42,1596.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0094678,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Baby,10100687.0,1061171532.0,Reliance Retail Limited-TGL6,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221.0,1.0,147.33,7.37,221.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0014733,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Baby,10100023.0,1061171532.0,Reliance Retail Limited-TGL6,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,3.0,888.05,159.85,1497.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0088805,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101146.0,1061171532.0,Reliance Retail Limited-TGL6,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,2.0,473.39,85.21,798.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0047339,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101273.0,1061171532.0,Reliance Retail Limited-TGL6,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,9.0,1617.53,291.15,4491.0,0.5749988866622133,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0161753,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Body,10101268.0,1061171532.0,Reliance Retail Limited-TGL6,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,7.0,1241.62,223.49,2093.0,0.2999952221691352,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.012416199999999999,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101082.0,1061171532.0,Reliance Retail Limited-TGL6,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,1.0,296.02,53.28,499.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0029601999999999996,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101390.0,1061171532.0,Reliance Retail Limited-TGL6,8904417319910.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499.0,6.0,1776.11,319.7,2994.0,0.29999665998663994,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0177611,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100202.0,1061171532.0,Reliance Retail Limited-TGL6,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,2.0,378.47,68.12,638.0,0.3000156739811912,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0037847,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10100033.0,1061171532.0,Reliance Retail Limited-TGL6,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,285.0,5.0,845.34,152.16,1425.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0084534,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101103.0,1061171532.0,Reliance Retail Limited-TGL6,8904417311549.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,285.0,12.0,2028.82,365.19,3420.0,0.2999970760233919,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0202882,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101355.0,1061171532.0,Reliance Retail Limited-TGL6,8904417318746.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance Face Wash 150 ml,399.0,4.0,946.78,170.42,1596.0,0.29999999999999993,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0094678,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Hair,10100108.0,1061171532.0,Reliance Retail Limited-TGL6,8906087772491.0,250.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml,533.0,2.0,710.67,35.53,1066.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0071067,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101322.0,1061171532.0,Reliance Retail Limited-TGL6,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,449.0,28.0,7458.04,1342.43,12572.0,0.2999944320712695,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0745804,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Hair,10100069.0,1061171532.0,Reliance Retail Limited-TGL6,8906087771685.0,200.0,Mamaearth,Others,Hair,Hair Mask,Onion,Mama Earth Onion Hair Mask 200 ML,599.0,3.0,1066.03,191.88,1797.0,0.29999443516972746,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0106603,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101166.0,1061171532.0,Reliance Retail Limited-TGL6,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,10.0,2485.6,447.41,4190.0,0.2999976133651552,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.024856,MT
FY'26-27,Apr'26,5113778155.0,8061185743.0,46123.0,Face,10101050.0,1061171532.0,Reliance Retail Limited-TGL6,8904417310023.0,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399.0,7.0,1656.87,298.23,2793.0,0.30000000000000004,1004.0,1103396.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103396.0,0.0165687,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Baby,10100023.0,1061171490.0,Reliance Retail Limited_TI77,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,4.0,1184.07,213.13,1996.0,0.30000000000000004,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0118407,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10100202.0,1061171490.0,Reliance Retail Limited_TI77,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,4.0,756.95,136.25,1276.0,0.29999999999999993,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.007569500000000001,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Baby,10100026.0,1061171490.0,Reliance Retail Limited_TI77,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132.0,3.0,264.0,13.2,396.0,0.30000000000000004,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.00264,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10101146.0,1061171490.0,Reliance Retail Limited_TI77,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,1.0,236.69,42.6,399.0,0.30002506265664153,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0023669,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10101050.0,1061171490.0,Reliance Retail Limited_TI77,8904417310023.0,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399.0,6.0,1420.17,255.63,2394.0,0.29999999999999993,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.014201700000000001,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10100154.0,1061171490.0,Reliance Retail Limited_TI77,8906087773535.0,250.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Bamboo Sheet Mask,149.0,3.0,160.99,28.98,447.0,0.5750111856823266,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0016099,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10101166.0,1061171490.0,Reliance Retail Limited_TI77,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,21.0,5219.69,939.56,8799.0,0.30000568246391635,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0521969,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10100955.0,1061171490.0,Reliance Retail Limited_TI77,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,285.0,6.0,1014.41,182.59,1710.0,0.30000000000000004,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0101441,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10101353.0,1061171490.0,Reliance Retail Limited_TI77,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,285.0,2.0,338.14,60.87,570.0,0.2999824561403509,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0033813999999999997,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10100749.0,1061171490.0,Reliance Retail Limited_TI77,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,1.0,143.7,25.87,399.0,0.5750125313283208,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.001437,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Baby,10100023.0,1061171490.0,Reliance Retail Limited_TI77,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,4.0,1184.07,213.13,1996.0,0.30000000000000004,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0118407,MT
FY'26-27,Apr'26,5113775229.0,8061185744.0,46123.0,Face,10101082.0,1061171490.0,Reliance Retail Limited_TI77,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,8.0,2368.14,426.27,3992.0,0.29999749498997996,1004.0,1102860.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102860.0,0.0236814,MT
