FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10101389.0,1061146790.0,Reliance Retail Limited-TNC7,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,6.0,1097.36,197.53,2994.0,0.5675050100200401,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.010973599999999998,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10300070.0,1061146790.0,Reliance Retail Limited-TNC7,8904417306514.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Detan+,Detan+ Smoothie Face Wash,249.0,8.0,1232.33,221.82,1992.0,0.27000502008032135,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.012323299999999999,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10300227.0,1061146790.0,Reliance Retail Limited-TNC7,8904417314021.0,200.0,Aqualogica,Others,Face,Moisturisers,Barrier+,Barrier+ Hydra Gel Moisturizer 200g,499.0,6.0,1852.21,333.4,2994.0,0.27000334001336,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.0185221,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10200265.0,1061146790.0,Reliance Retail Limited-TNC7,8904417311297.0,100.0,The Derma Co.,Others,Face,Moisturisers,Propylene Glycol,5% Propylene Oil Free Moisturizer,329.0,1.0,203.53,36.64,329.0,0.2699999999999999,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.0020353,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10200005.0,1061146790.0,Reliance Retail Limited-TNC7,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,5.0,1852.83,333.51,2995.0,0.2700033388981635,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.018528299999999998,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Face,10200195.0,1061146790.0,Reliance Retail Limited-TNC7,8904417303131.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Niacinamide,Pore Minimizing Priming Sunscreen,449.0,4.0,1111.07,199.99,1796.0,0.27001113585746106,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.0111107,MT
FY'25-26,Nov'25,5111896371.0,8061164164.0,45976.0,Body,10101429.0,1061146790.0,Reliance Retail Limited-TNC7,8904417320558.0,150.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,ME Aloe Vera Gel 150 ml,249.0,2.0,295.42,53.18,498.0,0.29999999999999993,1004.0,1103089.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1103089.0,0.0029542,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100062.0,1061146893.0,Reliance Retail Limited_SL6S,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,144.0,26184.79,4713.27,71856.0,0.5700002783344467,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.2618479,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10200325.0,1061146893.0,Reliance Retail Limited_SL6S,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,48.0,9771.45,1758.86,21552.0,0.4650004639940608,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.09771450000000001,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Hair,10100077.0,1061146893.0,Reliance Retail Limited_SL6S,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0931652,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100695.0,1061146893.0,Reliance Retail Limited_SL6S,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,40.0,6249.49,1124.91,16760.0,0.56,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0624949,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100035.0,1061146893.0,Reliance Retail Limited_SL6S,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,269.0,120.0,19149.14,3446.85,32280.0,0.30000030978934333,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.1914914,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Hair,10101045.0,1061146893.0,Reliance Retail Limited_SL6S,8904417309546.0,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 650ml,862.0,48.0,14186.05,709.3,41376.0,0.6400002416860016,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.1418605,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Body,10101211.0,1061146893.0,Reliance Retail Limited_SL6S,8904417315738.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 275ml (250ml + 25ml),299.0,24.0,4256.95,766.25,7176.0,0.30000000000000004,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.042569499999999996,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100695.0,1061146893.0,Reliance Retail Limited_SL6S,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,680.0,106241.28,19123.44,284920.0,0.56000028078057,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,1.0624128,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10101272.0,1061146893.0,Reliance Retail Limited_SL6S,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,360.0,26694.9,4805.09,45000.0,0.3000002222222222,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.266949,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Body,10101305.0,1061146893.0,Reliance Retail Limited_SL6S,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,24.0,5177.8,932.0,14376.0,0.575,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.051778000000000005,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Body,10101090.0,1061146893.0,Reliance Retail Limited_SL6S,8904417311570.0,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),378.0,72.0,11923.19,596.16,27216.0,0.5400003674309231,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.1192319,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100912.0,1061146893.0,Reliance Retail Limited_SL6S,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,72.0,14906.43,2683.16,25128.0,0.3000003979624324,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.1490643,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10200051.0,1061146893.0,Reliance Retail Limited_SL6S,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,100.0,30870.32,5556.66,49900.0,0.27000040080160326,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.3087032,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100310.0,1061146893.0,Reliance Retail Limited_SL6S,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,100.0,7415.25,1334.75,12500.0,0.30000000000000004,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0741525,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100100.0,1061146893.0,Reliance Retail Limited_SL6S,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,128.0,45483.36,8187.01,76672.0,0.3000003912771285,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.4548336,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Body,10101268.0,1061146893.0,Reliance Retail Limited_SL6S,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,24.0,4256.95,766.25,7176.0,0.30000000000000004,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.042569499999999996,MT
FY'25-26,Nov'25,5111932960.0,8061164165.0,45976.0,Face,10100167.0,1061146893.0,Reliance Retail Limited_SL6S,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,120.0,21059.48,3790.71,59880.0,0.585000167000668,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.2105948,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100226.0,1061146798.0,Reliance Retail Limited_SL6S,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),221.0,50.0,7366.69,368.33,11050.0,0.29999819004524886,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0736669,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100029.0,1061146798.0,Reliance Retail Limited_SL6S,8906087770558.0,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder for Babies 150gm,199.0,50.0,5902.56,1062.46,9950.0,0.2999979899497487,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.059025600000000004,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100001.0,1061146798.0,Reliance Retail Limited_SL6S,8906087770008.0,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249.0,60.0,8862.74,1595.29,14940.0,0.2999979919678716,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0886274,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100119.0,1061146798.0,Reliance Retail Limited_SL6S,8906087772613.0,300.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder with Organic Oatmeal & Arrowroot Powder for Babies - 300g,349.0,60.0,12422.06,2235.97,20940.0,0.29999856733524366,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.1242206,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100022.0,1061146798.0,Reliance Retail Limited_SL6S,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,444.0,60.0,10656.03,532.8,26640.0,0.5799988738738739,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.10656030000000001,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100057.0,1061146798.0,Reliance Retail Limited_SL6S,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,221.0,50.0,7366.69,368.33,11050.0,0.29999819004524886,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0736669,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100003.0,1061146798.0,Reliance Retail Limited_SL6S,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,60.0,8862.74,1595.29,14940.0,0.2999979919678716,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0886274,MT
FY'25-26,Nov'25,9202098511.0,8061164166.0,45976.0,Baby,10100002.0,1061146798.0,Reliance Retail Limited_SL6S,8906087770022.0,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby gentle cleansing shampoo 200ml,221.0,60.0,8840.02,442.0,13260.0,0.299998491704374,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,,1102952.0,0.0884002,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100744.0,1061146765.0,Reliance Retail Limited_3210,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,3.0,443.15,79.77,747.0,0.2999732262382865,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0044315,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101082.0,1061146765.0,Reliance Retail Limited_3210,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,3.0,888.07,159.85,1497.0,0.2999866399465597,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0088807,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101271.0,1061146765.0,Reliance Retail Limited_3210,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,2.0,148.31,26.7,250.0,0.29996,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0014831,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101166.0,1061146765.0,Reliance Retail Limited_3210,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,5.0,1242.83,223.7,2095.0,0.29998568019093075,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0124283,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100311.0,1061146765.0,Reliance Retail Limited_3210,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,99.0,3.0,176.19,31.71,297.0,0.29999999999999993,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0017619,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Body,10101273.0,1061146765.0,Reliance Retail Limited_3210,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,6.0,1078.38,194.1,2994.0,0.5749899799599199,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.010783800000000001,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101167.0,1061146765.0,Reliance Retail Limited_3210,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,3.0,443.15,79.77,747.0,0.2999732262382865,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0044315,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101355.0,1061146765.0,Reliance Retail Limited_3210,8904417318746.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance Face Wash 150 ml,399.0,6.0,1420.22,255.63,2394.0,0.2999791144527987,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0142022,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Hair,10100193.0,1061146765.0,Reliance Retail Limited_3210,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,310.0,1.0,206.67,10.33,310.0,0.30000000000000004,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0020667,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101050.0,1061146765.0,Reliance Retail Limited_3210,8904417310023.0,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399.0,1.0,236.7,42.6,399.0,0.29999999999999993,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0023669999999999997,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100843.0,1061146765.0,Reliance Retail Limited_3210,8904417302608.0,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399.0,2.0,473.4,85.21,798.0,0.29998746867167914,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0047339999999999995,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Hair,10100911.0,1061146765.0,Reliance Retail Limited_3210,8904417305050.0,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,349.0,4.0,828.16,149.07,1396.0,0.2999785100286533,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0082816,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Body,10101200.0,1061146765.0,Reliance Retail Limited_3210,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,2.0,354.76,63.86,598.0,0.29996655518394644,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0035475999999999997,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101389.0,1061146765.0,Reliance Retail Limited_3210,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,6.0,1097.4,197.53,2994.0,0.5674916499665998,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.010974000000000001,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101103.0,1061146765.0,Reliance Retail Limited_3210,8904417311549.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,269.0,5.0,797.9,143.62,1345.0,0.29998513011152417,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.007979,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100955.0,1061146765.0,Reliance Retail Limited_3210,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,1.0,159.58,28.72,269.0,0.29999999999999993,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0015958,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101164.0,1061146765.0,Reliance Retail Limited_3210,8904417314267.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,499.0,3.0,888.07,159.85,1497.0,0.2999866399465597,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0088807,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10101321.0,1061146765.0,Reliance Retail Limited_3210,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,449.0,4.0,669.71,120.54,1796.0,0.5599944320712695,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0066971,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100200.0,1061146765.0,Reliance Retail Limited_3210,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,1.0,189.24,34.06,319.0,0.29999999999999993,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0018924,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100033.0,1061146765.0,Reliance Retail Limited_3210,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,3.0,478.74,86.17,807.0,0.29998760842627015,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0047874,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Body,10101268.0,1061146765.0,Reliance Retail Limited_3210,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,3.0,532.13,95.78,897.0,0.2999888517279822,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0053213,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100202.0,1061146765.0,Reliance Retail Limited_3210,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,2.0,378.48,68.12,638.0,0.29999999999999993,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0037848,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100630.0,1061146765.0,Reliance Retail Limited_3210,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,3.0,567.72,102.19,957.0,0.29998955067920574,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0056772,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Face,10100955.0,1061146765.0,Reliance Retail Limited_3210,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,3.0,478.74,86.17,807.0,0.29998760842627015,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0047874,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Hair,10100108.0,1061146765.0,Reliance Retail Limited_3210,8906087772491.0,250.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml,533.0,3.0,1066.02,53.3,1599.0,0.2999874921826142,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0106602,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Baby,10100023.0,1061146765.0,Reliance Retail Limited_3210,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,1.0,296.03,53.28,499.0,0.29997995991983983,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0029603,MT
FY'25-26,Nov'25,5111896316.0,8061164167.0,45976.0,Body,10101308.0,1061146765.0,Reliance Retail Limited_3210,8904417317701.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,ME Charcoal Moisturizing Body Wash 500 ml,599.0,2.0,710.7,127.92,1198.0,0.29998330550918195,1004.0,1102862.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1102862.0,0.0071070000000000005,MT
FY'25-26,Nov'25,5111896366.0,8061164172.0,45976.0,Face,10101167.0,1061146789.0,Reliance Retail Limited-TXVR,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,3.0,443.14,79.76,747.0,0.30000000000000004,1004.0,1104379.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1104379.0,0.0044314,MT
