FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Dec'25,5111976537.0,8061167201.0,45992.0,Face,10100033.0,1061149251.0,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,30.0,4445.36,800.16,8070.0,0.3499975216852541,1004.0,1100640.0,Sales,Direct,North,Lucknow-UPE,Metro-CNC,Metro-CNC,T0QV,1100640.0,0.0444535999999999,MT
FY'25-26,Dec'25,5111976537.0,8061167201.0,45992.0,Body,10101274.0,1061149251.0,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,24.0,4567.15,822.08,11976.0,0.54999749498998,1004.0,1100640.0,Sales,Direct,North,Lucknow-UPE,Metro-CNC,Metro-CNC,T0QV,1100640.0,0.0456715,MT
FY'25-26,Dec'25,5111976537.0,8061167201.0,45992.0,Face,10100035.0,1061149251.0,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,269.0,30.0,4445.36,800.16,8070.0,0.3499975216852541,1004.0,1100640.0,Sales,Direct,North,Lucknow-UPE,Metro-CNC,Metro-CNC,T0QV,1100640.0,0.0444535999999999,MT
FY'25-26,Dec'25,5111976537.0,8061167201.0,45992.0,Hair,10100102.0,1061149251.0,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,8906087772378.0,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,299.0,12.0,1976.45,355.76,3588.0,0.3499972129319955,1004.0,1100640.0,Sales,Direct,North,Lucknow-UPE,Metro-CNC,Metro-CNC,T0QV,1100640.0,0.0197645,MT
FY'25-26,Dec'25,5111976537.0,8061167201.0,45992.0,Face,10100034.0,1061149251.0,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,8906087770664.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,Tea Tree Facewash for acne & pimples 100ml,269.0,30.0,4445.36,800.16,8070.0,0.3499975216852541,1004.0,1100640.0,Sales,Direct,North,Lucknow-UPE,Metro-CNC,Metro-CNC,T0QV,1100640.0,0.0444535999999999,MT
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10300069.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306255.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 50 gm,449.0,3.0,824.75,148.46,1347.0,0.2774981440237565,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0082475,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200219.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,12.0,2196.91,395.45,3588.0,0.2774916387959867,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0219691,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Hair,10100313.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087778271.0,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil 50 ml,177.0,18.0,1985.93,99.3,3186.0,0.3455021971123666,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0198593,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100033.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,12.0,1790.44,322.28,3228.0,0.3455018587360594,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0179044,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100200.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,6.0,1061.62,191.09,1914.0,0.3455015673981192,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0106162,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Baby,10100058.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087771203.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,Mineral Based Sunscreen 50ml,150.0,12.0,998.39,179.71,1800.0,0.3455,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0099839,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Baby,10100688.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417300673.0,60.0,Mamaearth,Baby,Baby,Moisturisers,Coco Soft,Coco Soft Face Cream For Babies 60 g,199.0,6.0,662.26,119.21,1194.0,0.345502512562814,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0066226,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Hair,10101251.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417316438.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 180 ml,177.0,3.0,330.99,16.55,531.0,0.3454990583804143,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0033099,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Hair,10100615.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087778776.0,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 100 ml,114.0,18.0,1279.08,63.95,2052.0,0.3455019493177388,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0127908,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Hair,10101228.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,177.0,9.0,992.97,49.65,1593.0,0.3454990583804143,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0099297,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Hair,10100083.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087771883.0,150.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,372.0,18.0,4173.83,208.69,6696.0,0.3455017921146954,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0417383,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10101332.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417318357.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 200 g,399.0,6.0,912.97,164.33,2394.0,0.55,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0091297,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200220.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,2.0,304.92,54.89,498.0,0.2774899598393574,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0030492,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200214.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,1.0,397.37,71.53,649.0,0.2775038520801233,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0039737,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200220.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,2.0,304.92,54.89,498.0,0.2774899598393574,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0030492,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200391.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417319637.0,50.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali-Cinamide Anti-Acne Face Wash,159.0,3.0,292.06,52.57,477.0,0.2775052410901467,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0029206,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100613.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087778523.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Skin Illuminate Face Cream 80 g,249.0,12.0,1657.32,298.32,2988.0,0.3455020080321286,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0165732,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100842.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417303315.0,4.0,Mamaearth,Others,Face,Lip Balm,Raspberry,Nourishing tinted 100%Natural Lip Balm VitE & raspberry,199.0,12.0,1324.53,238.42,2388.0,0.3454983249581239,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0132453,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100912.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,30.0,5807.28,1045.31,10470.0,0.3455023877745941,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0580728,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100310.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,30.0,2079.96,374.39,3750.0,0.3455066666666667,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0207996,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10100618.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,114.0,17009.14,3061.66,30666.0,0.3455031631122416,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.1700914,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Baby,10100027.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087770534.0,60.0,Mamaearth,Baby,Baby,Moisturisers,Milky,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,199.0,30.0,3311.31,596.04,5970.0,0.345502512562814,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0331131,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200214.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,5.0,1986.86,357.64,3245.0,0.2775038520801233,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0198686,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Body,10101276.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417317244.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,499.0,6.0,1141.78,205.52,2994.0,0.55,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0114178,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10101427.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417320725.0,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 50 G,149.0,6.0,495.86,89.25,894.0,0.3455145413870246,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0049586,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10101428.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417320732.0,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 50 g,149.0,12.0,991.74,178.51,1788.0,0.3454977628635347,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0099174,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10101390.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417319910.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499.0,6.0,1141.78,205.52,2994.0,0.55,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0114178,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Baby,10100002.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8906087770022.0,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby gentle cleansing shampoo 200ml,221.0,6.0,826.54,41.33,1326.0,0.3454977375565611,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0082654,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200223.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,6.0,914.75,164.66,1494.0,0.2775033467202141,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0091475,EB2B
FY'25-26,Dec'25,NDH94739,8061167206.0,45993.0,Face,10200220.0,1061150030.0,Nykaa E-Retail Limited.-PB EB2B,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,14.0,2134.42,384.2,3486.0,0.2775043029259897,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0213442,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Body,10101276.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417317244.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,499.0,12.0,2283.57,411.04,5988.0,0.54999832999332,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0228357,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10101428.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417320732.0,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 50 g,149.0,3.0,247.93,44.63,447.0,0.345503355704698,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0024793,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10200354.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417316056.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 2% Salicylic Acid Gel Face Wash,299.0,9.0,1647.68,296.58,2691.0,0.2774953548866592,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0164768,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10200226.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417307771.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Vitamin C,2% Vitamin C Gel Daily Face Wash 80 ml,249.0,3.0,457.38,82.33,747.0,0.2774966532797858,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0045738,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100618.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,1.0,149.2,26.86,269.0,0.3455018587360594,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0014919999999999,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100750.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417302318.0,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399.0,12.0,2655.74,478.03,4788.0,0.3454949874686718,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0265574,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10200220.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,12.0,1829.53,329.31,2988.0,0.2774966532797858,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0182953,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Hair,10101228.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,177.0,6.0,661.98,33.1,1062.0,0.3454990583804143,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0066198,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10101272.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,63.0,4367.99,786.23,7875.0,0.3454958730158731,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0436799,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100695.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,6.0,958.74,172.57,2514.0,0.5499960222752586,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0095874,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Hair,10100616.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087778783.0,100.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner 100 ml,125.0,6.0,415.99,74.88,750.0,0.3455066666666666,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0041599,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10101332.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417318357.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 200 g,399.0,6.0,912.98,164.33,2394.0,0.5499958228905597,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0091298,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100311.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,99.0,54.0,2965.24,533.74,5346.0,0.34549569771792,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0296524,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100618.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,23.0,3431.71,617.7,6187.0,0.3454970098593826,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0343171,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100955.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,24.0,3580.91,644.56,6456.0,0.3454972118959108,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0358090999999999,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Hair,10100615.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087778776.0,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 100 ml,114.0,18.0,1279.09,63.95,2052.0,0.3454970760233918,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0127909,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10200040.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087775058.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,The Derma Co 10% Niacinamide Serum 10 ml,249.0,15.0,2286.91,411.64,3735.0,0.2774966532797859,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0228691,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Hair,10100083.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8906087771883.0,150.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,372.0,12.0,2782.58,139.13,4464.0,0.3454950716845878,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0278257999999999,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Body,10101275.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417317183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Ubtan,Ubtan Moisturizing Body Lotion 400 ml,499.0,4.0,761.19,137.01,1996.0,0.55,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0076119,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10101322.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,449.0,9.0,1541.07,277.39,4041.0,0.5499975253650087,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0154107,EB2B
FY'25-26,Dec'25,NDH94740,8061167207.0,45993.0,Face,10100749.0,1061150031.0,Nykaa E-Retail Limited.-UP-Hapur EB2B,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,6.0,1327.87,239.01,2394.0,0.3454970760233918,1004.0,1103991.0,Sales,Direct,North,Delhi NCR,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103991.0,0.0132787,EB2B
