FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Oct'25,9201903996.0,8061158179.0,45934.0,Hair,10101045.0,1061139106.0,RELIANCE RETAIL LIMITED-SH71,8904417309546.0,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 650ml,862.0,24.0,6308.89,315.44,20688.0,0.6797984338747101,1004.0,1101954.0,,Direct,Central,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.0630889,MT
FY'25-26,Oct'25,9201903996.0,8061158179.0,45934.0,Hair,10101055.0,1061139106.0,RELIANCE RETAIL LIMITED-SH71,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599.0,96.0,20712.48,1035.62,57504.0,0.6217984835837507,1004.0,1101954.0,,Direct,Central,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.2071248,MT
FY'25-26,Oct'25,9201903996.0,8061158179.0,45934.0,Hair,10100099.0,1061139106.0,RELIANCE RETAIL LIMITED-SH71,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599.0,60.0,12945.31,647.26,35940.0,0.6217982749026154,1004.0,1101954.0,,Direct,Central,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.1294531,MT
FY'25-26,Oct'25,S000263303,8061158207.0,45935.0,Baby,10101002.0,1061140044.0,Apollo Healthco Ltd_Raipur,8904417308129.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Baby MilkySoft Head To Toe Wash 400ml,499.0,48.0,7510.44,1351.87,23952.0,0.6299970774883099,1004.0,1101274.0,,Direct,West,CG,Apollo Healthco,Apollo Healthco,,1101274.0,0.0751044,MT
FY'25-26,Oct'25,S000263303,8061158207.0,45935.0,Body,10101211.0,1061140044.0,Apollo Healthco Ltd_Raipur,8904417315738.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 275ml (250ml + 25ml),299.0,240.0,25541.91,4597.5,71760.0,0.5799970735785953,1004.0,1101274.0,,Direct,West,CG,Apollo Healthco,Apollo Healthco,,1101274.0,0.2554191,MT
FY'25-26,Oct'25,S000263303,8061158207.0,45935.0,Face,10200051.0,1061140044.0,Apollo Healthco Ltd_Raipur,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,12.0,3552.23,639.4,5988.0,0.2999949899799599,1004.0,1101274.0,,Direct,West,CG,Apollo Healthco,Apollo Healthco,,1101274.0,0.0355223,MT
FY'25-26,Oct'25,S000263303,8061158207.0,45935.0,Body,10101200.0,1061140044.0,Apollo Healthco Ltd_Raipur,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,144.0,15325.15,2758.5,43056.0,0.5799969806763285,1004.0,1101274.0,,Direct,West,CG,Apollo Healthco,Apollo Healthco,,1101274.0,0.15325149999999998,MT
FY'25-26,Oct'25,5111380741.0,8061158212.0,45935.0,Face,10101163.0,1061139945.0,Reliance Retail Limited-6205,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,48.0,6817.82,1227.18,20112.0,0.5999900556881463,1004.0,1102276.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102276.0,0.0681782,MT
FY'25-26,Oct'25,5111391046.0,8061158214.0,45935.0,Face,10101272.0,1061140129.0,Reliance Retail Limited_Fr89,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,72.0,5339.0,961.02,9000.0,0.2999977777777777,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.05339,MT
FY'25-26,Oct'25,5111391046.0,8061158214.0,45935.0,Face,10100310.0,1061140129.0,Reliance Retail Limited_Fr89,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,100.0,7415.27,1334.75,12500.0,0.2999984,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.0741527,MT
FY'25-26,Oct'25,5111391046.0,8061158214.0,45935.0,Face,10100121.0,1061140129.0,Reliance Retail Limited_Fr89,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,120.0,19149.21,3446.85,32280.0,0.29999814126394064,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.1914921,MT
FY'25-26,Oct'25,5111391046.0,8061158214.0,45935.0,Face,10101163.0,1061140129.0,Reliance Retail Limited_Fr89,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,48.0,6817.65,1227.17,20112.0,0.5999990055688147,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.0681765,MT
FY'25-26,Oct'25,5111391046.0,8061158214.0,45935.0,Face,10100105.0,1061140129.0,Reliance Retail Limited_Fr89,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,120.0,24844.15,4471.93,41880.0,0.2999980897803247,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.2484415,MT
FY'25-26,Oct'25,9201994277.0,8061158215.0,45935.0,Hair,10100076.0,1061140137.0,Reliance Retail Limited_Fr89,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,90.0,18600.69,930.04,31410.0,0.37820025469595675,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.18600689999999998,MT
FY'25-26,Oct'25,9201994277.0,8061158215.0,45935.0,Hair,10100099.0,1061140137.0,Reliance Retail Limited_Fr89,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599.0,30.0,6472.62,323.63,17970.0,0.6218002225932109,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.0647262,MT
FY'25-26,Oct'25,9201994277.0,8061158215.0,45935.0,Hair,10101055.0,1061140137.0,Reliance Retail Limited_Fr89,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599.0,120.0,25890.49,1294.53,71880.0,0.6217999443516973,1004.0,1100929.0,,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.2589049,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100744.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,11.0,1624.85,292.46,2739.0,0.2999963490324936,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0162485,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101389.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,6.0,1097.38,197.52,2994.0,0.56750167000668,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0109738,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101353.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,269.0,6.0,957.47,172.34,1614.0,0.29999380421313515,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0095747,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Hair,10100098.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,1.0,331.61,59.68,559.0,0.3000178890876565,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0033161,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101167.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,2.0,295.42,53.18,498.0,0.29999999999999993,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0029542,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101391.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417319927.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 200 G,499.0,6.0,1097.38,197.52,2994.0,0.56750167000668,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0109738,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100913.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,4.0,946.79,170.42,1596.0,0.29999373433583953,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0094679,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101081.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417311440.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399.0,6.0,1420.19,255.64,2394.0,0.29998746867167925,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0142019,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100630.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,3.0,567.72,102.18,957.0,0.29999999999999993,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0056772,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101429.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417320558.0,150.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,ME Aloe Vera Gel 150 ml,249.0,6.0,886.28,159.52,1494.0,0.30000000000000004,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0088628,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101103.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417311549.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,269.0,2.0,319.15,57.44,538.0,0.30001858736059484,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0031915,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101308.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417317701.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,ME Charcoal Moisturizing Body Wash 500 ml,599.0,5.0,1776.71,319.8,2995.0,0.2999966611018363,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0177671,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101082.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,6.0,1776.12,319.7,2994.0,0.29999331997327994,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.017761199999999998,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Hair,10100069.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087771685.0,200.0,Mamaearth,Others,Hair,Hair Mask,Onion,Mama Earth Onion Hair Mask 200 ML,599.0,2.0,710.69,127.92,1198.0,0.29999165275459094,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0071069,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100955.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,3.0,478.74,86.18,807.0,0.29997521685254014,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0047874,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101314.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417316896.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549.0,6.0,1954.09,351.74,3294.0,0.29999089253187616,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0195409,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101311.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417317596.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 500 ml,599.0,7.0,2487.42,447.72,4193.0,0.2999904602909611,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0248742,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100843.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417302608.0,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399.0,4.0,946.79,170.42,1596.0,0.29999373433583953,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0094679,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100202.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,3.0,567.72,102.18,957.0,0.29999999999999993,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0056772,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101321.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,449.0,9.0,1506.83,271.22,4041.0,0.5599975253650087,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0150683,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100033.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,3.0,478.74,86.18,807.0,0.29997521685254014,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0047874,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101387.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",469.0,6.0,1669.34,300.48,2814.0,0.29999289267945983,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0166934,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10100618.0,1061139907.0,Reliance Retail Limited_FRCQ,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,3.0,478.74,86.18,807.0,0.29997521685254014,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0047874,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101273.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,6.0,1078.36,194.1,2994.0,0.5749966599866401,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.010783599999999999,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101271.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,1.0,74.15,13.34,125.0,0.3000799999999999,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0007415000000000001,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101164.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417314267.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,499.0,2.0,592.04,106.56,998.0,0.30000000000000004,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.005920399999999999,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101400.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417320527.0,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499.0,6.0,1776.12,319.7,2994.0,0.29999331997327994,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.017761199999999998,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Face,10101390.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417319910.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499.0,6.0,1776.12,319.7,2994.0,0.29999331997327994,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.017761199999999998,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Baby,10101153.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,3.0,710.09,127.82,1197.0,0.29999164578111936,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.0071009,MT
FY'25-26,Oct'25,5111377623.0,8061158217.0,45935.0,Body,10101200.0,1061139907.0,Reliance Retail Limited_FRCQ,8904417315660.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299.0,7.0,1241.63,223.48,2093.0,0.2999952221691351,1004.0,1102863.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1102863.0,0.012416300000000002,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10100618.0,1061139940.0,Reliance Retail Limited-FRDE,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,1.0,159.58,28.72,269.0,0.29999999999999993,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0015958,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Body,10101273.0,1061139940.0,Reliance Retail Limited-FRDE,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,6.0,1078.36,194.1,2994.0,0.5749966599866401,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.010783599999999999,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Baby,10100687.0,1061139940.0,Reliance Retail Limited-FRDE,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,3.0,442.01,22.1,747.0,0.37870147255689424,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0044201,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101391.0,1061139940.0,Reliance Retail Limited-FRDE,8904417319927.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 200 G,499.0,6.0,1097.38,197.53,2994.0,0.56749832999332,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0109738,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10100843.0,1061139940.0,Reliance Retail Limited-FRDE,8904417302608.0,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399.0,3.0,710.09,127.81,1197.0,0.29999999999999993,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0071009,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Body,10101429.0,1061139940.0,Reliance Retail Limited-FRDE,8904417320558.0,150.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,ME Aloe Vera Gel 150 ml,249.0,6.0,886.28,159.53,1494.0,0.2999933065595717,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0088628,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101400.0,1061139940.0,Reliance Retail Limited-FRDE,8904417320527.0,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499.0,6.0,1776.11,319.7,2994.0,0.29999665998663994,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0177611,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Body,10101311.0,1061139940.0,Reliance Retail Limited-FRDE,8904417317596.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 500 ml,599.0,3.0,1066.03,191.88,1797.0,0.29999443516972746,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0106603,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101353.0,1061139940.0,Reliance Retail Limited-FRDE,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,269.0,6.0,957.47,172.34,1614.0,0.29999380421313515,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0095747,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101082.0,1061139940.0,Reliance Retail Limited-FRDE,8904417311501.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499.0,6.0,1776.11,319.7,2994.0,0.29999665998663994,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0177611,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101390.0,1061139940.0,Reliance Retail Limited-FRDE,8904417319910.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499.0,6.0,1776.11,319.7,2994.0,0.29999665998663994,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0177611,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101314.0,1061139940.0,Reliance Retail Limited-FRDE,8904417316896.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549.0,6.0,1954.09,351.73,3294.0,0.29999392835458416,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0195409,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10101389.0,1061139940.0,Reliance Retail Limited-FRDE,8904417319880.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499.0,6.0,1097.38,197.53,2994.0,0.56749832999332,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0109738,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Body,10101387.0,1061139940.0,Reliance Retail Limited-FRDE,8904417320183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Aloe Vera,"ME Aloe lotion, 48h hydration 400ML",469.0,6.0,1669.33,300.48,2814.0,0.29999644633973,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.016693299999999998,MT
FY'25-26,Oct'25,5111377132.0,8061158218.0,45935.0,Face,10100630.0,1061139940.0,Reliance Retail Limited-FRDE,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,1.0,189.24,34.06,319.0,0.29999999999999993,1004.0,1104309.0,,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,,1104309.0,0.0018924,MT
